game_id,date,park,inning,half,outs,target_base,runner_id,runner_bats,pitcher_id,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success
LAN202205150,2022/05/15,LOS03,4,0,1,2,stubg001,L,grovm001,smitw003,hoskr001,12,4,1,3,stubg001,,,1
LAN202205150,2022/05/15,LOS03,4,1,0,2,turnt001,R,nolaa001,stubg001,smitw003,01,1,4,-3,turnt001,,,1
LAN202205150,2022/05/15,LOS03,5,1,1,2,taylc001,R,nolaa001,stubg001,bettm001,00,2,4,-2,taylc001,,,1
LAN202205150,2022/05/15,LOS03,7,1,2,2,taylc001,R,nolaa001,stubg001,lux-g001,01,2,4,-2,taylc001,,,0
LAN202205171,2022/05/17,LOS03,5,0,1,2,varsd001,L,bruij001,smitw003,rojaj001,12,3,1,2,varsd001,,,0
LAN202205180,2022/05/18,LOS03,5,1,1,2,turnt001,R,mantj002,varsd001,smitw003,22,5,2,3,turnt001,,,1
LAN202205180,2022/05/18,LOS03,6,1,1,2,bellc002,L,kenni001,varsd001,taylc001,01,5,2,3,bellc002,,,1
LAN202205300,2022/05/30,LOS03,5,0,2,2,hayek001,R,buehw001,smitw003,vanmj001,01,4,0,4,hayek001,,,1
LAN202205300,2022/05/30,LOS03,6,0,1,H,castr006,B,buehw001,smitw003,marct001,10,4,2,2,,,castr006,0
LAN202205300,2022/05/30,LOS03,9,0,2,2,mitcc002,L,kimbc001,smitw003,hayek001,02,6,5,1,mitcc002,,,1
LAN202205310,2022/05/31,LOS03,4,1,2,2,lux-g001,L,kellm003,heint001,bettm001,11,2,4,-2,lux-g001,,,1
LAN202206010,2022/06/01,LOS03,3,0,1,2,reynb001,B,whitm004,barna001,chavm001,32,1,0,1,reynb001,,,1
LAN202206010,2022/06/01,LOS03,9,0,0,2,marct001,L,grovm001,barna001,heint001,00,5,2,3,marct001,,,1
LAN202206010,2022/06/01,LOS03,9,0,2,2,chavm001,R,grovm001,barna001,castr006,10,6,2,4,chavm001,,reynb001,1
LAN202206020,2022/06/02,LOS03,1,1,1,2,bettm001,R,walkt004,mazep001,turnt001,00,0,0,0,bettm001,,,1
LAN202206020,2022/06/02,LOS03,3,1,0,2,lux-g001,L,walkt004,mazep001,bettm001,10,0,0,0,lux-g001,,,1
LAN202206030,2022/06/03,LOS03,7,1,2,2,bettm001,R,nogos001,nidot001,turnt001,12,4,1,3,bettm001,,,1
LAN202206040,2022/06/04,LOS03,5,1,0,2,freef001,L,ottaa001,mazep001,turnt001,00,4,6,-2,freef001,,,1
LAN202206050,2022/06/05,LOS03,10,1,2,2,turnt001,R,media001,nidot001,smitw003,01,4,5,-1,turnt001,,lux-g001,1
LAN202206140,2022/06/14,LOS03,4,0,1,2,ohtas001,L,gonst001,smitw003,renda001,12,0,0,0,ohtas001,,,0
LAN202206140,2022/06/14,LOS03,5,1,0,3,taylc001,R,syndn001,stasm001,lux-g001,10,1,0,1,,taylc001,,1
LAN202206150,2022/06/15,LOS03,1,1,1,2,freef001,L,detmr001,suzuk001,turnt001,10,0,0,0,freef001,,,1
LAN202206150,2022/06/15,LOS03,6,1,2,2,bellc002,L,hergj001,suzuk001,taylc001,21,4,0,4,bellc002,,,1
LAN202206170,2022/06/17,LOS03,6,0,2,2,naylj001,L,vesia001,smitw003,millo002,02,1,1,0,naylj001,,,1
LAN202206170,2022/06/17,LOS03,9,1,0,2,bellc002,L,stept002,maill001,taylc001,11,1,1,0,bellc002,,,1
LAN202206190,2022/06/19,LOS03,7,0,1,2,millo002,R,almoy001,smitw003,gonzo001,12,2,2,0,millo002,,,1
LAN202206190,2022/06/19,LOS03,7,1,1,2,alvae001,L,morge001,hedga001,lux-g001,00,2,2,0,alvae001,,,1
LAN202206190,2022/06/19,LOS03,7,1,2,2,turnt001,R,morge001,hedga001,freef001,11,3,2,1,turnt001,,,1
LAN202207010,2022/07/01,LOS03,3,1,1,3,barna001,R,snelb001,nolaa002,turnt001,00,1,0,1,,barna001,,1
LAN202207010,2022/07/01,LOS03,7,1,0,2,turnt001,R,stamc001,nolaa002,freef001,00,2,1,1,turnt001,,,1
LAN202207030,2022/07/03,LOS03,6,0,1,2,profj001,B,kersc001,barna001,cronj001,32,0,1,-1,profj001,,,0
LAN202207040,2022/07/04,LOS03,3,0,1,2,joe-c001,R,uriaj001,smitw003,dazay001,00,0,0,0,joe-c001,,,1
LAN202207050,2022/07/05,LOS03,6,1,1,2,muncm001,L,marqg001,diaze005,turnj001,32,4,2,2,muncm001,,,1
LAN202207050,2022/07/05,LOS03,7,0,1,2,mcmar001,L,bickp001,smitw003,dazay001,21,2,4,-2,mcmar001,,,1
LAN202207060,2022/07/06,LOS03,2,0,2,2,mcmar001,L,whitm004,barna001,gricr001,00,0,0,0,mcmar001,,,1
LAN202207060,2022/07/06,LOS03,5,1,1,2,bellc002,L,urenj001,servb001,barna001,20,0,0,0,bellc002,,,1
LAN202207070,2022/07/07,LOS03,1,0,2,2,happi001,B,gonst001,smitw003,suzus001,21,0,0,0,happi001,,,0
LAN202207080,2022/07/08,LOS03,9,1,1,2,bellc002,L,robed002,gomey001,lux-g001,20,2,3,-1,bellc002,,turnj001,1
LAN202207090,2022/07/09,LOS03,2,1,2,2,lux-g001,L,strom001,gomey001,bellc002,11,0,0,0,lux-g001,,,0
LAN202207090,2022/07/09,LOS03,7,0,1,3,wisdp001,R,kersc001,barna001,hoern001,00,1,1,0,,wisdp001,,1
LAN202207100,2022/07/10,LOS03,1,0,2,2,boted002,R,uriaj001,smitw003,simma001,00,5,0,5,boted002,,,1
LAN202207100,2022/07/10,LOS03,3,1,2,2,turnt001,R,leitm002,higgp001,freef001,20,9,8,1,turnt001,,,1
LAN202207210,2022/07/21,LOS03,4,1,2,2,bettm001,R,rodoc001,wynna001,turnt001,10,5,0,5,bettm001,,,1
LAN202207220,2022/07/22,LOS03,4,1,2,2,bellc002,L,webbl001,bartj003,thomt002,12,1,1,0,bellc002,,,0
LAN202207240,2022/07/24,LOS03,7,0,0,2,bartj003,R,phile001,barna001,slata001,22,4,4,0,bartj003,,,1
LAN202207240,2022/07/24,LOS03,8,1,2,2,freef001,L,dovac001,bartj003,lambj001,00,7,4,3,freef001,,,0
LAN202207250,2022/07/25,LOS03,4,0,0,2,hernc005,B,gonst001,smitw003,sotoj001,32,0,1,-1,hernc005,,,1
LAN202207250,2022/07/25,LOS03,8,0,2,2,ruizk001,B,moror001,smitw003,adrie001,31,4,1,3,ruizk001,,cruzn002,1
LAN202207260,2022/07/26,LOS03,2,0,2,2,thoml002,R,whitm004,smitw003,roblv001,11,2,1,1,thoml002,,,1
LAN202207260,2022/07/26,LOS03,5,0,0,2,roblv001,R,whitm004,smitw003,hernc005,02,2,1,1,roblv001,,,1
LAN202208050,2022/08/05,LOS03,3,1,1,3,taylc001,R,manas001,alfaj002,vargm001,00,6,0,6,,taylc001,,1
LAN202208060,2022/08/06,LOS03,5,1,1,2,bettm001,R,clevm001,nolaa002,freef001,01,2,3,-1,bettm001,,,1
LAN202208060,2022/08/06,LOS03,5,1,2,2,smitw003,R,clevm001,nolaa002,muncm001,12,2,3,-1,smitw003,,bettm001,1
LAN202208070,2022/08/07,LOS03,7,1,2,2,turnt001,R,garcl005,nolaa002,freef001,00,3,0,3,turnt001,,,1
LAN202208090,2022/08/09,LOS03,4,1,1,2,bettm001,R,ryanj002,leons001,turnt001,11,5,1,4,bettm001,,,1
LAN202208100,2022/08/10,LOS03,2,1,1,2,lux-g001,L,grays001,sancg002,taylc001,31,1,0,1,lux-g001,,,1
LAN202208100,2022/08/10,LOS03,3,1,1,2,freef001,L,grays001,sancg002,smitw003,12,2,3,-1,freef001,,,0
LAN202208100,2022/08/10,LOS03,5,1,2,2,turnt001,R,grays001,sancg002,smitw003,10,3,4,-1,turnt001,,,1
LAN202208190,2022/08/19,LOS03,4,0,2,2,fortn001,R,andet002,smitw003,stalj001,00,0,0,0,fortn001,,,0
LAN202208190,2022/08/19,LOS03,8,1,2,2,turnj001,R,flord002,stalj001,taylc001,02,2,1,1,turnj001,,freef001,1
LAN202208200,2022/08/20,LOS03,1,0,0,2,wendj002,L,may-d003,barna001,bertj001,01,0,0,0,wendj002,,,1
LAN202208210,2022/08/21,LOS03,1,0,0,2,wendj002,L,pepir001,smitw003,bertj001,32,0,0,0,wendj002,,,1
LAN202208210,2022/08/21,LOS03,1,1,0,2,bettm001,R,alcas001,stalj001,turnt001,10,0,0,0,bettm001,,,1
LAN202208210,2022/08/21,LOS03,5,1,1,2,turnj001,R,bleir001,stalj001,gallj002,02,6,2,4,turnj001,,,1
LAN202208220,2022/08/22,LOS03,9,0,2,2,wongk001,L,bickp001,smitw003,davij007,21,4,0,4,wongk001,,,1
LAN202208230,2022/08/23,LOS03,4,1,1,2,taylc001,R,burnc002,narvo001,bellc002,01,4,0,4,taylc001,,,1
LAN202209030,2022/09/03,LOS03,4,1,1,2,taylc001,R,manas001,campl002,vargm001,00,3,0,3,taylc001,,,1
LAN202209040,2022/09/04,LOS03,7,1,1,2,bellc002,L,crisn001,nolaa002,bettm001,12,9,4,5,bellc002,,,1
LAN202209050,2022/09/05,LOS03,3,1,2,2,turnt001,R,webbl001,wynna001,freef001,12,2,3,-1,turnt001,,,0
LAN202209050,2022/09/05,LOS03,6,0,1,2,estrt001,R,fergc001,barna001,wynna001,11,6,3,3,estrt001,,,1
LAN202209060,2022/09/06,LOS03,3,1,1,2,turnt001,R,garcj006,bartj003,smitw003,00,3,1,2,turnt001,,,1
LAN202209190,2022/09/19,LOS03,5,1,1,2,freef001,L,kellm002,kellc002,smitw003,32,5,1,4,freef001,,,0
LAN202209201,2022/09/20,LOS03,3,0,0,2,carrc005,L,grovm001,barna001,mccaj003,22,2,1,1,carrc005,,,1
LAN202209201,2022/09/20,LOS03,4,0,2,2,varsd001,L,grovm001,barna001,carrc005,00,3,1,2,varsd001,,,1
LAN202209210,2022/09/21,LOS03,1,0,0,2,varsd001,L,may-d003,barna001,carrc005,32,0,0,0,varsd001,,,1
LAN202209210,2022/09/21,LOS03,3,0,2,2,mccaj003,L,may-d003,barna001,walkc002,00,1,0,1,mccaj003,,,1
LAN202209220,2022/09/22,LOS03,9,0,0,2,mccaj003,L,kimbc001,smitw003,walkc002,12,1,1,0,mccaj003,,,0
LAN202209220,2022/09/22,LOS03,9,0,2,2,rojaj001,L,kimbc001,smitw003,alcas002,00,2,1,1,rojaj001,,,1
LAN202210010,2022/10/01,LOS03,1,1,2,2,turnt001,R,freek001,diaze005,thomt002,22,0,0,0,turnt001,,,1
LAN202210010,2022/10/01,LOS03,2,1,1,2,bellc002,L,freek001,diaze005,albeh001,10,0,0,0,bellc002,,,0
LAN202210010,2022/10/01,LOS03,8,0,2,2,rodgb002,R,phile001,barna001,boucs001,00,4,4,0,rodgb002,,,1
LAN202210020,2022/10/02,LOS03,5,1,2,2,thomt002,R,marqg001,servb001,bellc002,00,1,2,-1,thomt002,,,1
LAN202210030,2022/10/03,LOS03,2,0,2,2,treja001,R,gonst001,smitw003,toglm001,02,1,0,1,treja001,,boucs001,1
MIA202204140,2022/04/14,MIA02,3,0,2,2,realj001,R,alcas001,stalj001,castn001,00,1,0,1,realj001,,,1
MIA202204150,2022/04/15,MIA02,5,1,2,2,wendj002,L,nelsn001,stubg001,stalj001,11,6,0,6,wendj002,,garca003,1
MIA202204160,2022/04/16,MIA02,1,0,2,H,harpb003,L,roget003,stalj001,camaj001,12,1,0,1,castn001,,harpb003,1
MIA202204190,2022/04/19,MIA02,5,0,1,2,oneit001,R,armss001,stalj001,pujoa001,12,4,0,4,oneit001,,goldp001,1
MIA202204190,2022/04/19,MIA02,8,0,2,2,dejop001,R,okers001,stalj001,moliy001,11,5,1,4,dejop001,,,1
MIA202204200,2022/04/20,MIA02,1,0,1,2,goldp001,R,alcas001,stalj001,arenn001,32,0,0,0,goldp001,,edmat001,1
MIA202204200,2022/04/20,MIA02,3,0,2,2,edmat001,B,alcas001,stalj001,oneit001,00,0,0,0,edmat001,,,1
MIA202204200,2022/04/20,MIA02,3,1,2,2,chisj001,L,mikom001,moliy001,solej001,02,0,0,0,chisj001,,,1
MIA202204210,2022/04/21,MIA02,7,1,0,2,andeb006,R,brooa001,moliy001,stalj001,11,3,0,3,andeb006,,,1
MIA202204290,2022/04/29,MIA02,2,1,2,H,solej001,R,brasm001,torrl001,garca003,22,6,3,3,sancj003,,solej001,0
MIA202204290,2022/04/29,MIA02,7,0,1,2,rodrj007,R,potec001,stalj001,torrl001,12,3,8,-5,rodrj007,,,1
MIA202204300,2022/04/30,MIA02,5,0,2,2,moord002,R,luzaj001,henrp001,toroa001,11,1,0,1,moord002,,,0
MIA202205010,2022/05/01,MIA02,3,0,2,2,fraza001,L,alcas001,stalj001,frant002,21,1,0,1,fraza001,,,0
MIA202205020,2022/05/02,MIA02,5,0,2,2,luplj001,R,lopep002,stalj001,perad001,21,3,0,3,luplj001,,,1
MIA202205020,2022/05/02,MIA02,7,0,0,2,luplj001,R,bleir001,stalj001,perad001,12,5,0,5,luplj001,,varsd001,0
MIA202205020,2022/05/02,MIA02,7,1,2,2,aguij001,R,ramin002,kellc002,solej001,00,4,5,-1,aguij001,,,1
MIA202205030,2022/05/03,MIA02,5,0,1,2,hummc001,B,roget003,stalj001,luplj001,00,2,0,2,hummc001,,,1
MIA202205040,2022/05/04,MIA02,4,1,2,2,chisj001,L,martc009,herrj003,delab001,01,3,5,-2,chisj001,,,1
MIA202205130,2022/05/13,MIA02,5,1,2,2,stalj001,R,burnc002,carav001,chisj001,12,1,1,0,stalj001,,,0
MIA202205140,2022/05/14,MIA02,2,0,2,2,taylt002,R,roget003,stalj001,brosm001,01,1,0,1,taylt002,,,1
MIA202205140,2022/05/14,MIA02,6,1,0,2,garca003,R,gottt001,carav001,sancj003,11,4,1,3,garca003,,,1
MIA202205150,2022/05/15,MIA02,1,0,2,2,yelic001,L,herne002,henrp001,tellr001,01,1,0,1,yelic001,,,1
MIA202205150,2022/05/15,MIA02,3,0,0,2,wongk001,L,herne002,henrp001,brosm001,22,1,2,-1,wongk001,,,1
MIA202205150,2022/05/15,MIA02,8,0,1,2,wongk001,L,sulsc001,henrp001,brosm001,22,6,3,3,wongk001,,,1
MIA202205160,2022/05/16,MIA02,2,0,1,2,roblv001,R,alcas001,stalj001,hernc005,22,1,0,1,roblv001,,,1
MIA202205160,2022/05/16,MIA02,2,1,1,2,chisj001,L,sanca006,ruizk001,aguij001,00,4,1,3,chisj001,,stalj001,0
MIA202205180,2022/05/18,MIA02,5,0,2,2,sotoj001,L,nanct001,stalj001,herny002,10,3,2,1,sotoj001,,,1
MIA202205200,2022/05/20,MIA02,2,0,1,2,acunr001,R,roget003,stalj001,olsom001,10,4,0,4,acunr001,,,1
MIA202205210,2022/05/21,MIA02,6,0,1,3,acunr001,R,scott003,henrp001,ozunm001,31,1,0,1,,acunr001,,1
MIA202205210,2022/05/21,MIA02,8,0,2,2,albio001,B,potec001,henrp001,duvaa001,10,4,1,3,albio001,,,0
MIA202205210,2022/05/21,MIA02,9,0,0,2,swand001,R,nanct001,henrp001,contw002,11,4,2,2,swand001,,duvaa001,1
MIA202205220,2022/05/22,MIA02,5,0,1,2,swand001,R,alcas001,stalj001,duvaa001,00,1,1,0,swand001,,,1
MIA202205220,2022/05/22,MIA02,6,0,0,2,ozunm001,R,alcas001,stalj001,darnt001,22,1,1,0,ozunm001,,,0
MIA202205220,2022/05/22,MIA02,7,1,0,2,gonze004,R,andei001,darnt001,stalj001,00,2,1,1,gonze004,,,1
MIA202206020,2022/06/02,MIA02,5,1,1,2,willl001,R,wooda002,bartj003,bertj001,32,1,0,1,willl001,,,0
MIA202206040,2022/06/04,MIA02,5,1,0,2,bertj001,R,webbl001,bartj003,rojam002,01,1,4,-3,bertj001,,sancj003,1
MIA202206040,2022/06/04,MIA02,5,1,2,2,chisj001,L,brebj001,bartj003,coopg002,00,2,4,-2,chisj001,,bertj001,1
MIA202206050,2022/06/05,MIA02,2,0,0,2,estrt001,R,garrb001,stalj001,voslj001,01,0,0,0,estrt001,,,1
MIA202206050,2022/06/05,MIA02,4,0,1,3,estrt001,R,garrb001,stalj001,casac001,10,0,0,0,voslj001,estrt001,,1
MIA202206050,2022/06/05,MIA02,4,0,1,2,voslj001,L,garrb001,stalj001,casac001,10,0,0,0,voslj001,estrt001,,1
MIA202206070,2022/06/07,MIA02,1,0,2,2,sotoj001,L,cabre003,fortn001,cruzn002,00,0,0,0,sotoj001,,,1
MIA202206070,2022/06/07,MIA02,4,1,0,2,bertj001,R,adonj001,ruizk001,rojam002,00,5,0,5,bertj001,,,1
MIA202206080,2022/06/08,MIA02,5,0,2,2,roblv001,R,alcas001,stalj001,hernc005,10,0,0,0,roblv001,,,1
MIA202206080,2022/06/08,MIA02,5,1,0,2,chisj001,L,grayj004,ruizk001,coopg002,00,0,0,0,chisj001,,,0
MIA202206080,2022/06/08,MIA02,9,1,0,2,bertj001,R,finnk001,ruizk001,rojam002,20,0,0,0,bertj001,,,1
MIA202206090,2022/06/09,MIA02,1,1,0,2,chisj001,L,stras001,adamr004,coopg002,20,0,0,0,chisj001,,,1
MIA202206210,2022/06/21,MIA02,3,1,2,2,bertj001,R,feltr001,servb001,coopg002,00,0,3,-3,bertj001,,,1
MIA202206210,2022/06/21,MIA02,4,1,2,2,fortn001,R,feltr001,servb001,bertj001,11,4,4,0,fortn001,,,1
MIA202206220,2022/06/22,MIA02,1,1,1,2,chisj001,L,kuhlc001,diaze005,solej001,01,0,1,-1,chisj001,,,0
MIA202206220,2022/06/22,MIA02,3,1,1,2,rojam002,R,kuhlc001,diaze005,bertj001,00,0,1,-1,rojam002,,,1
MIA202206230,2022/06/23,MIA02,3,1,1,3,bertj001,R,freek001,diaze005,solej001,11,1,2,-1,chisj001,bertj001,,1
MIA202206230,2022/06/23,MIA02,3,1,1,2,chisj001,L,freek001,diaze005,solej001,11,1,2,-1,chisj001,bertj001,,1
MIA202206230,2022/06/23,MIA02,5,1,2,2,bertj001,R,freek001,diaze005,chisj001,01,2,2,0,bertj001,,,1
MIA202206240,2022/06/24,MIA02,9,1,1,2,bertj001,R,diaze006,nidot001,astuw001,10,3,5,-2,bertj001,,,0
MIA202207050,2022/07/05,MIA02,1,1,1,2,aguij001,R,syndn001,stasm001,garca003,02,0,0,0,aguij001,,wendj002,1
MIA202207050,2022/07/05,MIA02,5,0,2,2,rengl001,B,alcas001,stalj001,stasm001,01,0,1,-1,rengl001,,,1
MIA202207050,2022/07/05,MIA02,7,0,1,2,ohtas001,L,alcas001,stalj001,wardt002,01,0,2,-2,ohtas001,,,1
MIA202207050,2022/07/05,MIA02,8,1,0,3,coopg002,R,orteo001,stasm001,willl001,11,2,0,2,aguij001,coopg002,,1
MIA202207060,2022/07/06,MIA02,7,0,1,3,villj001,B,nanct001,stalj001,wardt002,11,3,1,2,ohtas001,villj001,,1
MIA202207060,2022/07/06,MIA02,7,0,1,2,ohtas001,L,nanct001,stalj001,wardt002,11,3,1,2,ohtas001,villj001,,1
MIA202207110,2022/07/11,MIA02,1,0,1,2,hayek001,R,roget003,stalj001,voged001,21,0,0,0,hayek001,,newmk001,1
MIA202207110,2022/07/11,MIA02,2,0,2,2,marij002,R,roget003,stalj001,newmk001,00,2,0,2,marij002,,,1
MIA202207120,2022/07/12,MIA02,5,1,2,2,rojam002,R,peted001,delaj004,fortn001,10,1,3,-2,rojam002,,,1
MIA202207120,2022/07/12,MIA02,9,1,2,2,aguij001,R,bednd001,delaj004,delab001,12,2,3,-1,aguij001,,,1
MIA202207130,2022/07/13,MIA02,5,0,0,2,cruzo001,L,lopep002,stalj001,gameb001,12,0,0,0,cruzo001,,,1
MIA202207130,2022/07/13,MIA02,5,0,1,2,suwij001,L,lopep002,stalj001,perem005,21,1,0,1,suwij001,,,0
MIA202207140,2022/07/14,MIA02,1,1,0,2,bertj001,R,thomz001,delaj004,rojam002,00,0,0,0,bertj001,,,1
MIA202207140,2022/07/14,MIA02,5,0,2,2,newmk001,R,garrb001,fortn001,hayek001,11,0,0,0,newmk001,,,1
MIA202207140,2022/07/14,MIA02,7,0,1,2,cruzo001,L,bassa001,fortn001,newmk001,10,0,1,-1,cruzo001,,marij002,0
MIA202207140,2022/07/14,MIA02,7,1,2,2,willl001,R,dejoc001,perem005,hamib001,11,1,0,1,willl001,,,0
MIA202207140,2022/07/14,MIA02,9,0,1,2,cruzo001,L,scott003,fortn001,perem005,21,1,1,0,cruzo001,,,0
MIA202207150,2022/07/15,MIA02,8,0,1,2,gregd001,L,alcas001,stalj001,monim001,10,2,1,1,gregd001,,,1
MIA202207150,2022/07/15,MIA02,9,0,2,2,realj001,R,herne002,fortn001,stotb001,00,2,1,1,realj001,,halld003,1
MIA202207150,2022/07/15,MIA02,9,1,1,3,solej001,R,domis001,realj001,andeb006,12,1,2,-1,garca003,solej001,,1
MIA202207150,2022/07/15,MIA02,9,1,1,2,garca003,R,domis001,realj001,andeb006,12,1,2,-1,garca003,solej001,,1
MIA202207160,2022/07/16,MIA02,3,0,1,2,vierm001,R,meyem001,stalj001,schwk001,01,0,0,0,vierm001,,,0
MIA202207210,2022/07/21,MIA02,1,1,0,2,wendj002,L,grayj003,heimj001,coopg002,00,0,0,0,wendj002,,,1
MIA202207300,2022/07/30,MIA02,1,1,2,2,rojam002,R,carrc003,nidot001,aguij001,00,0,0,0,rojam002,,,1
MIA202207300,2022/07/30,MIA02,8,1,2,3,leblc001,R,lugos001,nidot001,wendj002,02,0,4,-4,,leblc001,,0
MIA202207310,2022/07/31,MIA02,7,0,0,2,canhm001,R,brigj002,stalj001,guill001,11,7,3,4,canhm001,,,1
MIA202208010,2022/08/01,MIA02,9,0,1,2,almoa002,R,zabaa001,stalj001,papim001,32,3,0,3,almoa002,,,1
MIA202208020,2022/08/02,MIA02,7,1,2,3,bledj001,L,ashcg001,kolom001,sancj003,10,1,2,-1,,bledj001,,1
MIA202208030,2022/08/03,MIA02,3,1,1,3,willl001,R,minom001,papim001,hamib001,02,0,0,0,,willl001,,1
MIA202208030,2022/08/03,MIA02,5,1,1,2,willl001,R,minom001,papim001,hamib001,20,1,0,1,willl001,,,1
MIA202208030,2022/08/03,MIA02,5,1,1,3,willl001,R,minom001,papim001,rojam002,00,1,0,1,hamib001,willl001,,1
MIA202208030,2022/08/03,MIA02,5,1,1,2,hamib001,R,minom001,papim001,rojam002,00,1,0,1,hamib001,willl001,,1
MIA202208030,2022/08/03,MIA02,6,1,2,H,leblc001,R,kuhnj001,papim001,hamib001,11,3,0,3,willl001,,leblc001,0
MIA202208120,2022/08/12,MIA02,7,1,0,3,bertj001,R,matzt001,contw002,aguij001,12,2,2,0,,bertj001,,0
MIA202208120,2022/08/12,MIA02,7,1,1,2,aguij001,R,matzt001,contw002,bledj001,01,2,2,0,aguij001,,,1
MIA202208120,2022/08/12,MIA02,9,1,2,2,bledj001,L,jansk001,contw002,rojam002,01,3,4,-1,bledj001,,,1
MIA202208131,2022/08/13,MIA02,5,1,0,2,leblc001,R,mullk001,tromc001,burdp001,01,2,4,-2,leblc001,,,1
MIA202208131,2022/08/13,MIA02,7,0,0,2,acunr001,R,brigj002,fortn001,swand001,11,4,2,2,acunr001,,,1
MIA202208131,2022/08/13,MIA02,8,0,2,2,harrm004,L,bleir001,fortn001,tromc001,01,4,2,2,harrm004,,,1
MIA202208140,2022/08/14,MIA02,2,0,2,2,rosae001,L,garrb001,fortn001,ozunm001,12,0,0,0,rosae001,,,1
MIA202208140,2022/08/14,MIA02,7,1,2,2,fortn001,R,eldeb001,contw002,burdp001,01,1,0,1,fortn001,,,1
MIA202208140,2022/08/14,MIA02,8,1,1,2,wendj002,L,matzt001,contw002,aguij001,11,1,0,1,wendj002,,,1
MIA202208140,2022/08/14,MIA02,9,1,1,2,rojam002,R,jansk001,contw002,diazl001,00,1,3,-2,rojam002,,,1
MIA202208150,2022/08/15,MIA02,3,1,2,2,bertj001,R,musgj001,nolaa002,aguij001,10,2,0,2,bertj001,,,1
MIA202208150,2022/08/15,MIA02,4,1,2,2,diazl001,L,musgj001,nolaa002,burdp001,12,2,0,2,diazl001,,rojam002,1
MIA202208160,2022/08/16,MIA02,8,1,0,2,coopg002,R,martn002,nolaa002,aguij001,00,4,3,1,coopg002,,,1
MIA202208260,2022/08/26,MIA02,1,0,2,2,bettm001,R,nanct001,stalj001,smitw003,01,0,0,0,bettm001,,,1
MIA202208260,2022/08/26,MIA02,7,1,1,3,stalj001,R,bickp001,smitw003,bertj001,00,2,3,-1,bledj001,stalj001,,1
MIA202208270,2022/08/27,MIA02,4,1,1,2,bertj001,R,may-d003,smitw003,andeb006,00,0,1,-1,bertj001,,,1
MIA202208270,2022/08/27,MIA02,6,1,2,2,encaj002,R,may-d003,smitw003,bledj001,00,2,1,1,encaj002,,bertj001,1
MIA202208270,2022/08/27,MIA02,8,1,1,3,wendj002,L,bickp001,smitw003,bertj001,10,2,1,1,,wendj002,,0
MIA202208280,2022/08/28,MIA02,5,0,2,2,turnt001,R,cabre003,fortn001,freef001,00,3,1,2,turnt001,,,1
MIA202208300,2022/08/30,MIA02,2,1,1,2,fortn001,R,armss001,mejif001,wendj002,01,0,0,0,fortn001,,,0
MIA202208300,2022/08/30,MIA02,5,0,2,3,arozr001,R,luzaj001,fortn001,ramih004,00,4,0,4,,arozr001,,1
MIA202208300,2022/08/30,MIA02,7,0,2,2,arozr001,R,sulsc001,fortn001,bethc001,00,6,0,6,arozr001,,margm001,1
MIA202208310,2022/08/31,MIA02,1,0,2,2,arozr001,R,roget003,stalj001,ramih004,21,0,0,0,arozr001,,,1
MIA202208310,2022/08/31,MIA02,4,1,0,2,bertj001,R,rasmd002,mejif001,andeb006,00,0,0,0,bertj001,,,1
MIA202209110,2022/09/11,MIA02,2,0,2,2,mcnej002,L,luzaj001,fortn001,nidot001,10,0,0,0,mcnej002,,,1
MIA202209110,2022/09/11,MIA02,5,0,1,2,nimmb001,L,brazh001,fortn001,canhm001,11,7,1,6,nimmb001,,nidot001,1
MIA202209121,2022/09/12,MIA02,9,0,2,2,thomb003,R,brigj002,stalj001,semim001,11,3,2,1,thomb003,,,1
MIA202209122,2022/09/12,MIA02,1,0,1,2,semim001,R,garrb001,fortn001,lowen001,12,0,0,0,semim001,,,0
MIA202209122,2022/09/12,MIA02,1,1,0,2,bertj001,R,grayj003,heimj001,andeb006,00,0,0,0,bertj001,,,1
MIA202209122,2022/09/12,MIA02,1,1,2,2,wendj002,L,grayj003,heimj001,fortn001,00,1,0,1,wendj002,,,0
MIA202209122,2022/09/12,MIA02,5,0,2,2,thomb003,R,hoeib001,fortn001,semim001,00,1,1,0,thomb003,,,1
MIA202209122,2022/09/12,MIA02,6,1,1,2,bertj001,R,martb002,heimj001,andeb006,00,9,3,6,bertj001,,,1
MIA202209130,2022/09/13,MIA02,1,0,2,2,schwk001,L,alcas001,stalj001,realj001,12,0,0,0,schwk001,,,1
MIA202209130,2022/09/13,MIA02,2,0,2,2,seguj002,R,alcas001,stalj001,maton001,00,0,0,0,seguj002,,,0
MIA202209130,2022/09/13,MIA02,3,0,1,2,marsb002,L,alcas001,stalj001,schwk001,01,0,0,0,marsb002,,,1
MIA202209190,2022/09/19,MIA02,4,1,0,2,bertj001,R,milew001,gomey001,leblc001,10,6,2,4,bertj001,,encaj002,1
MIA202209190,2022/09/19,MIA02,8,1,0,2,bertj001,R,wickr001,gomey001,leblc001,02,8,3,5,bertj001,,,1
MIA202209200,2022/09/20,MIA02,1,1,0,2,bertj001,R,sampa001,higgp001,rojam002,10,0,0,0,bertj001,,,0
MIA202209200,2022/09/20,MIA02,7,0,2,2,younj003,L,brazh001,stalj001,velan001,12,1,1,0,younj003,,higgp001,1
