game_id,date,park,inning,half,outs,target_base,runner_id,runner_bats,pitcher_id,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success
LAN202105110,2021/05/11,LOS03,8,1,2,2,taylc001,R,montr004,torrl001,beatm001,01,3,4,-1,taylc001,,,1
LAN202105140,2021/05/14,LOS03,1,1,0,2,bettm001,R,alcas001,wallc001,seagc001,00,0,0,0,bettm001,,,1
LAN202105160,2021/05/16,LOS03,2,0,2,2,andeb006,R,nelsj004,barna001,wallc001,31,0,0,0,andeb006,,,1
LAN202105160,2021/05/16,LOS03,7,0,1,2,chisj001,L,ucete001,barna001,dickc002,02,3,2,1,chisj001,,,1
LAN202105190,2021/05/19,LOS03,4,0,2,2,perad001,L,kersc001,barna001,ahmen001,00,2,0,2,perad001,,,0
LAN202105190,2021/05/19,LOS03,6,1,2,2,muncm001,L,clart003,vogts001,tsuty001,11,1,2,-1,muncm001,,ralel001,1
LAN202105200,2021/05/20,LOS03,8,0,2,2,escoe001,B,treib001,smitw003,reddj001,01,2,3,-1,escoe001,,,0
LAN202105280,2021/05/28,LOS03,6,0,2,2,dicka001,L,buehw001,smitw003,crawb001,02,2,2,0,dicka001,,wadel001,1
LAN202105290,2021/05/29,LOS03,1,0,0,2,slata001,R,uriaj001,smitw003,poseb001,30,0,0,0,slata001,,,0
LAN202105290,2021/05/29,LOS03,7,0,1,2,wadel001,L,whitm004,smitw003,crawb001,00,7,4,3,wadel001,,,1
LAN202105290,2021/05/29,LOS03,8,1,1,2,taylc001,R,wislm001,poseb001,barna001,32,6,11,-5,taylc001,,,1
LAN202105300,2021/05/30,LOS03,3,0,2,2,longe001,R,kersc001,barna001,dubom001,31,4,0,4,longe001,,,0
LAN202105310,2021/05/31,LOS03,1,0,1,3,edmat001,B,bauet001,smitw003,goldp001,10,0,0,0,,edmat001,,0
LAN202105310,2021/05/31,LOS03,3,1,1,2,bettm001,R,flahj002,moliy001,turnj001,32,2,0,2,bettm001,,,0
LAN202106010,2021/06/01,LOS03,9,0,0,2,oneit001,R,treib001,smitw003,sosae001,01,2,2,0,oneit001,,,1
LAN202106020,2021/06/02,LOS03,1,1,0,2,mckiz001,L,martc006,kniza001,barna001,21,6,1,5,mckiz001,,,1
LAN202106120,2021/06/12,LOS03,1,0,0,2,kinei001,R,bauet001,smitw003,calhw001,32,0,0,0,kinei001,,,1
LAN202106120,2021/06/12,LOS03,1,0,2,3,kinei001,R,bauet001,smitw003,gallj002,32,0,0,0,,kinei001,,1
LAN202106120,2021/06/12,LOS03,3,0,0,2,kinei001,R,bauet001,smitw003,calhw001,02,0,0,0,kinei001,,,1
LAN202106120,2021/06/12,LOS03,3,0,2,2,gallj002,L,bauet001,smitw003,lowen001,01,1,0,1,gallj002,,,1
LAN202106130,2021/06/13,LOS03,1,0,2,3,kinei001,R,buehw001,barna001,lowen001,22,0,0,0,gallj002,kinei001,,1
LAN202106130,2021/06/13,LOS03,1,0,2,2,gallj002,L,buehw001,barna001,lowen001,22,0,0,0,gallj002,kinei001,,1
LAN202106130,2021/06/13,LOS03,2,1,1,3,mckiz001,L,dunnd001,heimj001,buehw001,20,1,0,1,barna001,mckiz001,,0
LAN202106150,2021/06/15,LOS03,8,0,0,2,jankt001,L,bickp001,smitw003,hoskr001,00,3,4,-1,jankt001,,,1
LAN202106240,2021/06/24,LOS03,4,0,2,2,contw001,R,buehw001,barna001,orter001,22,1,0,1,contw001,,,0
LAN202106240,2021/06/24,LOS03,6,0,1,2,bryak001,R,buehw001,barna001,rizza001,32,1,0,1,bryak001,,,1
LAN202106250,2021/06/25,LOS03,2,1,0,2,bellc002,L,arrij001,contw001,smitw003,00,0,1,-1,bellc002,,,1
LAN202106250,2021/06/25,LOS03,5,0,2,2,pedej001,L,kellj001,smitw003,bryak001,11,1,2,-1,pedej001,,heywj001,1
LAN202106250,2021/06/25,LOS03,8,1,2,2,bettm001,R,nanct001,contw001,muncm001,10,4,2,2,bettm001,,,1
LAN202106260,2021/06/26,LOS03,2,1,1,3,taylc001,R,milla003,contw001,mckiz001,00,2,0,2,,taylc001,,0
LAN202106260,2021/06/26,LOS03,7,0,2,2,orter001,L,bickp001,smitw003,contw001,02,2,2,0,orter001,,,1
LAN202106270,2021/06/27,LOS03,5,1,2,2,lux-g001,L,nanct001,contw001,barna001,12,6,1,5,lux-g001,,,1
LAN202107090,2021/07/09,LOS03,5,0,0,3,ahmen001,R,nuned002,smitw003,rojaj001,10,0,1,-1,,ahmen001,,1
LAN202107090,2021/07/09,LOS03,8,0,2,2,ahmen001,R,alexs001,smitw003,rojaj001,21,3,2,1,ahmen001,,,1
LAN202107110,2021/07/11,LOS03,1,0,1,2,rojaj001,L,gonst001,smitw003,escoe001,11,0,0,0,rojaj001,,,0
LAN202107190,2021/07/19,LOS03,4,0,2,2,yastm001,L,sherj001,smitw003,poseb001,11,3,2,1,yastm001,,taucm001,1
LAN202107190,2021/07/19,LOS03,5,0,2,2,solad001,R,alexs001,smitw003,duggs001,02,3,2,1,solad001,,,1
LAN202107210,2021/07/21,LOS03,5,1,2,2,taylc001,R,webbl001,casac001,muncm001,12,2,1,1,taylc001,,,1
LAN202107220,2021/07/22,LOS03,1,0,0,3,wadel001,L,buehw001,smitw003,poseb001,22,0,0,0,,wadel001,,1
LAN202107230,2021/07/23,LOS03,8,0,2,2,mcmar001,L,nuned002,smitw003,diaze005,12,5,5,0,mcmar001,,,0
LAN202107230,2021/07/23,LOS03,8,1,1,2,neuss001,R,givem001,diaze005,polla001,22,5,5,0,neuss001,,,1
LAN202107250,2021/07/25,LOS03,1,0,0,2,tapir001,L,grayj004,smitw003,rodgb002,01,0,0,0,tapir001,,,1
LAN202107250,2021/07/25,LOS03,1,0,2,2,stort001,R,grayj004,smitw003,cronc002,12,1,0,1,stort001,,,0
LAN202107250,2021/07/25,LOS03,4,1,1,3,polla001,R,grayj003,diaze005,mckiz001,02,1,2,-1,,polla001,,1
LAN202107250,2021/07/25,LOS03,5,0,1,2,tapir001,L,nelsj004,smitw003,blacc001,10,2,1,1,tapir001,,,1
LAN202108040,2021/08/04,LOS03,7,0,1,2,tuckk001,L,schem001,smitw003,castj006,00,2,7,-5,tuckk001,,,1
LAN202108060,2021/08/06,LOS03,4,0,1,3,fletd002,R,pricd001,barna001,uptoj001,01,0,1,-1,,fletd002,,0
LAN202108060,2021/08/06,LOS03,5,0,2,2,lagaj001,R,pricd001,barna001,sandp002,12,1,2,-1,lagaj001,,,0
LAN202108060,2021/08/06,LOS03,6,0,1,2,fletd002,R,bickp001,barna001,gossp001,02,2,2,0,fletd002,,,1
LAN202108060,2021/08/06,LOS03,8,0,1,2,mayfj001,R,treib001,barna001,fletd002,01,2,2,0,mayfj001,,,1
LAN202108060,2021/08/06,LOS03,10,0,1,H,ohtas001,L,gratb002,smitw003,fletd002,11,4,2,2,mayfj001,,ohtas001,0
LAN202108070,2021/08/07,LOS03,5,1,1,2,turnt001,R,barrj003,suzuk001,bettm001,21,2,3,-1,turnt001,,,1
LAN202108080,2021/08/08,LOS03,1,1,0,3,polla001,R,detmr001,stasm001,seagc001,00,2,0,2,turnj001,polla001,,1
LAN202108080,2021/08/08,LOS03,1,1,0,2,turnj001,R,detmr001,stasm001,seagc001,00,2,0,2,turnj001,polla001,,1
LAN202108080,2021/08/08,LOS03,5,1,2,2,taylc001,R,detmr001,stasm001,bellc002,11,5,1,4,taylc001,,,1
LAN202108190,2021/08/19,LOS03,3,1,1,2,turnt001,R,walkt004,mazep001,muncm001,10,2,0,2,turnt001,,,0
LAN202108190,2021/08/19,LOS03,5,1,2,2,turnt001,R,walkt004,mazep001,muncm001,00,4,1,3,turnt001,,,1
LAN202108210,2021/08/21,LOS03,3,0,2,2,nimmb001,L,schem001,smitw003,alonp001,12,0,2,-2,nimmb001,,,1
LAN202108210,2021/08/21,LOS03,4,0,2,2,davij006,R,schem001,smitw003,villj001,01,0,2,-2,davij006,,,1
LAN202108210,2021/08/21,LOS03,6,1,0,2,beatm001,L,castm002,siscc001,polla001,30,3,1,2,beatm001,,,1
LAN202108220,2021/08/22,LOS03,2,1,2,2,taylc001,R,strom001,mazep001,polla001,01,0,3,-3,taylc001,,,1
LAN202108220,2021/08/22,LOS03,4,1,2,2,bellc002,L,strom001,mazep001,mckib001,11,2,3,-1,bellc002,,polla001,0
LAN202108280,2021/08/28,LOS03,3,1,0,3,turnt001,R,grayj003,diaze005,muncm001,20,0,1,-1,,turnt001,,1
LAN202108290,2021/08/29,LOS03,4,0,0,2,hills005,L,whitm004,barna001,nuned001,11,3,0,3,hills005,,,1
LAN202108300,2021/08/30,LOS03,5,1,2,2,polla001,R,chavj001,darnt001,taylc001,21,5,0,5,polla001,,,1
LAN202109100,2021/09/10,LOS03,8,0,2,2,tatif002,R,treib001,smitw003,myerw001,00,0,3,-3,tatif002,,kim-h002,1
LAN202109110,2021/09/11,LOS03,1,1,0,2,bettm001,R,paddc001,carav001,muncm001,32,0,0,0,bettm001,,,0
LAN202109110,2021/09/11,LOS03,8,0,0,2,fraza001,L,treib001,smitw003,machm001,00,2,5,-3,fraza001,,,1
LAN202109110,2021/09/11,LOS03,8,0,0,2,machm001,R,treib001,smitw003,tatif002,12,3,5,-2,machm001,,,1
LAN202109120,2021/09/12,LOS03,1,1,2,2,turnt001,R,crisn001,nolaa002,turnj001,00,0,0,0,turnt001,,,1
LAN202109140,2021/09/14,LOS03,1,1,1,3,turnt001,R,weavl001,varsd001,turnj001,02,1,0,1,seagc001,turnt001,,1
LAN202109150,2021/09/15,LOS03,3,1,1,2,muncm001,L,kellm002,kellc002,turnt001,30,1,0,1,muncm001,,,0
LAN202109150,2021/09/15,LOS03,3,1,2,2,turnt001,R,kellm002,kellc002,seagc001,00,1,0,1,turnt001,,,1
LAN202109150,2021/09/15,LOS03,4,0,2,2,rojaj001,L,uriaj001,smitw003,ramoh001,00,0,1,-1,rojaj001,,martk001,1
LAN202109150,2021/09/15,LOS03,8,1,1,3,bettm001,R,ramin002,kellc002,muncm001,22,5,3,2,,bettm001,,1
LAN202109280,2021/09/28,LOS03,1,1,1,3,turnt001,R,darvy001,carav001,muncm001,01,1,0,1,,turnt001,,1
LAN202109280,2021/09/28,LOS03,9,0,2,2,hosme001,L,treib001,smitw003,phamt001,01,1,2,-1,hosme001,,,1
LAN202109290,2021/09/29,LOS03,3,0,1,2,hosme001,L,schem001,smitw003,phamt001,32,3,5,-2,hosme001,,,0
LAN202109290,2021/09/29,LOS03,4,0,1,2,profj001,B,schem001,smitw003,carav001,11,3,5,-2,profj001,,,0
LAN202109290,2021/09/29,LOS03,7,0,0,2,grist001,L,bickp001,smitw003,marij002,00,9,5,4,grist001,,,1
LAN202109290,2021/09/29,LOS03,8,1,2,3,turnj001,R,crisn001,carav001,seagc001,21,9,9,0,,turnj001,,1
LAN202109300,2021/09/30,LOS03,1,1,2,2,turnt001,R,velav001,rivaw001,turnj001,10,2,0,2,turnt001,,,0
LAN202110010,2021/10/01,LOS03,1,0,1,2,wongk001,L,kersc001,barna001,garca003,11,0,0,0,wongk001,,,1
LAN202110010,2021/10/01,LOS03,3,0,1,2,urial001,R,vesia001,barna001,cainl001,32,5,1,4,urial001,,,0
LAN202110010,2021/10/01,LOS03,8,0,0,2,yelic001,L,kellj001,barna001,escoe001,32,5,8,-3,yelic001,,,1
LAN202110010,2021/10/01,LOS03,8,0,2,2,voged001,L,jansk001,barna001,narvo001,11,6,8,-2,voged001,,,1
LAN202110010,2021/10/01,LOS03,8,1,2,2,bellc002,L,strih001,narvo001,bettm001,21,8,6,2,bellc002,,,1
MIA202104010,2021/04/01,MIA02,8,1,2,2,alfaj002,R,fairp001,zunim001,coopg002,00,0,1,-1,alfaj002,,,1
MIA202104020,2021/04/02,MIA02,8,1,0,2,aguij001,R,kitta001,mejif001,coopg002,22,3,2,1,aguij001,,,1
MIA202104030,2021/04/03,MIA02,1,1,0,3,rojam002,R,hillr001,zunim001,aguij001,10,0,0,0,marts002,rojam002,,1
MIA202104030,2021/04/03,MIA02,1,1,0,2,marts002,R,hillr001,zunim001,aguij001,10,0,0,0,marts002,rojam002,,1
MIA202104030,2021/04/03,MIA02,4,1,1,2,chisj001,L,hillr001,zunim001,wallc001,00,3,2,1,chisj001,,,1
MIA202104030,2021/04/03,MIA02,4,1,1,3,chisj001,L,hillr001,zunim001,wallc001,00,3,2,1,,chisj001,,1
MIA202104050,2021/04/05,MIA02,8,0,2,2,oneit001,R,cimba001,alfaj002,moliy001,00,4,1,3,oneit001,,,0
MIA202104060,2021/04/06,MIA02,1,0,1,2,edmat001,B,alcas001,alfaj002,arenn001,22,0,0,0,edmat001,,,1
MIA202104060,2021/04/06,MIA02,4,1,1,2,rojam002,R,gantj002,moliy001,alcas001,21,1,0,1,rojam002,,,1
MIA202104070,2021/04/07,MIA02,1,1,0,3,dickc002,L,flahj002,moliy001,aguij001,32,0,0,0,marts002,dickc002,,0
MIA202104070,2021/04/07,MIA02,8,0,2,2,edmat001,B,cimba001,wallc001,goldp001,10,2,0,2,edmat001,,,1
MIA202104170,2021/04/17,MIA02,2,1,2,2,dickc002,L,sanca006,poseb001,marts002,00,1,0,1,dickc002,,,1
MIA202104170,2021/04/17,MIA02,2,1,2,2,marts002,R,sanca006,poseb001,aguij001,00,1,0,1,marts002,dickc002,dickc002,1
MIA202104180,2021/04/18,MIA02,1,1,0,3,rojam002,R,wooda002,casac001,aguij001,01,0,0,0,marts002,rojam002,,0
MIA202104180,2021/04/18,MIA02,2,0,2,2,crawb001,L,lopep002,wallc001,wooda002,11,0,0,0,crawb001,,slata001,1
MIA202104200,2021/04/20,MIA02,8,0,0,3,ruizr002,L,detwr001,wallc001,galvf001,01,6,5,1,,ruizr002,,1
MIA202104210,2021/04/21,MIA02,3,1,1,2,chisj001,L,zimmb002,sevep001,aguij001,10,0,0,0,chisj001,,,1
MIA202104210,2021/04/21,MIA02,4,0,2,2,mounr001,R,roget003,leons001,sevep001,00,0,0,0,mounr001,,,1
MIA202105070,2021/05/07,MIA02,2,0,2,2,mckib001,L,roget003,leons001,reyep001,00,0,1,-1,mckib001,,,1
MIA202105080,2021/05/08,MIA02,9,1,2,2,andeb006,R,hadej001,pinam001,coopg002,12,2,6,-4,andeb006,,,1
MIA202105090,2021/05/09,MIA02,1,1,2,2,dickc002,L,andeb004,maill001,duvaa001,12,0,0,0,dickc002,,,0
MIA202105210,2021/05/21,MIA02,1,0,0,2,villj001,B,curtj003,leons001,lindf001,00,0,0,0,villj001,,,1
MIA202105210,2021/05/21,MIA02,1,1,1,2,chisj001,L,strom001,nidot001,dickc002,12,0,2,-2,chisj001,,,0
MIA202105210,2021/05/21,MIA02,4,1,1,2,coopg002,R,strom001,nidot001,leons001,32,1,3,-2,coopg002,,,0
MIA202105240,2021/05/24,MIA02,2,0,1,2,millb002,L,roget003,leons001,knapa001,21,0,0,0,millb002,,,1
MIA202105240,2021/05/24,MIA02,3,0,2,2,seguj002,R,roget003,leons001,hoskr001,01,1,1,0,seguj002,,,1
MIA202105250,2021/05/25,MIA02,1,1,1,2,chisj001,L,velav001,knapa001,aguij001,10,0,0,0,chisj001,,,1
MIA202105250,2021/05/25,MIA02,1,1,2,3,chisj001,L,velav001,knapa001,duvaa001,11,0,0,0,,chisj001,,0
MIA202105250,2021/05/25,MIA02,3,1,2,2,bertj001,R,velav001,knapa001,chisj001,10,0,0,0,bertj001,,,1
MIA202105260,2021/05/26,MIA02,8,1,2,2,bertj001,R,coons001,knapa001,devej001,00,3,2,1,bertj001,,,1
MIA202106080,2021/06/08,MIA02,7,1,0,2,marts002,R,estec001,nuned001,aguij001,00,4,2,2,marts002,,chisj001,1
MIA202106090,2021/06/09,MIA02,5,0,0,2,hampg001,R,curtj003,leons001,blacc001,00,2,0,2,hampg001,,tapir001,1
MIA202106090,2021/06/09,MIA02,8,1,1,2,dickc002,L,givem001,diaze005,diazi001,10,3,4,-1,dickc002,,,0
MIA202106110,2021/06/11,MIA02,1,0,0,2,acunr001,R,alcas001,alfaj002,freef001,11,0,0,0,acunr001,,,1
MIA202106110,2021/06/11,MIA02,8,1,1,2,bertj001,R,matzt001,contw002,sierm002,21,4,3,1,bertj001,,,0
MIA202106120,2021/06/12,MIA02,8,1,0,2,marts002,R,sante002,contw002,aguij001,00,3,2,1,marts002,,,1
MIA202106120,2021/06/12,MIA02,8,1,2,2,duvaa001,R,sante002,contw002,diazi001,12,4,2,2,duvaa001,,,1
MIA202106130,2021/06/13,MIA02,7,1,1,2,marts002,R,jackl001,smitk002,aguij001,10,4,6,-2,marts002,,,1
MIA202106220,2021/06/22,MIA02,6,0,1,2,bichb001,R,alcas001,alfaj002,guerv002,00,0,1,-1,bichb001,,,1
MIA202106220,2021/06/22,MIA02,9,1,0,2,marts002,R,romaj004,mcgur002,aguij001,00,1,2,-1,marts002,,,0
MIA202106230,2021/06/23,MIA02,1,1,2,2,marts002,R,ray-r002,adamr004,duvaa001,10,0,2,-2,marts002,,,1
MIA202106230,2021/06/23,MIA02,5,0,2,2,bichb001,R,roget003,alfaj002,sprig001,11,3,0,3,bichb001,,,1
MIA202106240,2021/06/24,MIA02,1,1,1,2,chisj001,L,rossj002,gomey001,aguij001,12,0,1,-1,chisj001,,,0
MIA202106250,2021/06/25,MIA02,1,1,1,2,marts002,R,lestj001,gomey001,coopg002,12,0,0,0,marts002,,,1
MIA202106250,2021/06/25,MIA02,3,0,1,2,turnt001,R,lopep002,alfaj002,zimmr001,11,1,4,-3,turnt001,,,1
MIA202106250,2021/06/25,MIA02,5,1,1,2,bertj001,R,espip001,gomey001,chisj001,11,8,2,6,bertj001,,,1
MIA202106270,2021/06/27,MIA02,4,1,2,2,bertj001,R,schem001,avila001,alcas001,11,1,1,0,bertj001,,alfaj002,1
MIA202106270,2021/06/27,MIA02,5,0,2,2,roblv001,R,alcas001,alfaj002,schwk001,10,1,1,0,roblv001,,,0
MIA202107050,2021/07/05,MIA02,3,1,2,2,marts002,R,buehw001,smitw003,coopg002,10,0,2,-2,marts002,,,1
MIA202107050,2021/07/05,MIA02,3,1,2,2,coopg002,R,buehw001,smitw003,duvaa001,00,1,2,-1,coopg002,,,1
MIA202107050,2021/07/05,MIA02,4,1,0,2,panij002,L,buehw001,smitw003,roget003,00,3,2,1,panij002,,,1
MIA202107050,2021/07/05,MIA02,4,1,2,2,chisj001,L,buehw001,smitw003,coopg002,21,4,2,2,chisj001,panij002,,0
MIA202107060,2021/07/06,MIA02,6,1,1,2,marts002,R,reedj005,smitw003,coopg002,00,0,1,-1,marts002,,,1
MIA202107060,2021/07/06,MIA02,7,1,2,2,chisj001,L,bickp001,smitw003,marts002,10,1,1,0,chisj001,,,0
MIA202107060,2021/07/06,MIA02,8,0,1,2,taylc001,R,bleir001,alfaj002,lux-g001,01,1,1,0,taylc001,,,1
MIA202107060,2021/07/06,MIA02,8,1,0,2,marts002,R,nelsj004,smitw003,coopg002,12,1,1,0,marts002,,,1
MIA202107070,2021/07/07,MIA02,5,1,1,2,bertj001,R,whitm004,barna001,chisj001,00,3,5,-2,bertj001,,,1
MIA202107070,2021/07/07,MIA02,8,1,1,3,coopg002,R,jansk001,barna001,rojam002,11,5,5,0,aguij001,coopg002,,1
MIA202107080,2021/07/08,MIA02,4,0,0,2,beatm001,L,alcas001,leons001,bellc002,32,0,1,-1,beatm001,,,1
MIA202107100,2021/07/10,MIA02,1,0,1,2,acunr001,R,roget003,alfaj002,albio001,01,0,0,0,acunr001,,,1
MIA202107100,2021/07/10,MIA02,3,1,2,2,rojam002,R,friem001,lucrj001,coopg002,10,0,1,-1,rojam002,,,1
MIA202107110,2021/07/11,MIA02,2,1,0,2,chisj001,L,andei001,smitk002,marts002,32,3,0,3,chisj001,,,1
MIA202107110,2021/07/11,MIA02,4,1,0,2,marts002,R,tomlj001,smitk002,coopg002,00,4,2,2,marts002,,,1
MIA202107220,2021/07/22,MIA02,5,0,0,2,tatif002,R,hollj002,alfaj002,cronj001,00,2,0,2,tatif002,,,1
MIA202107220,2021/07/22,MIA02,6,1,2,2,rojam002,R,snelb001,nolaa002,duvaa001,01,0,3,-3,rojam002,,,1
MIA202107240,2021/07/24,MIA02,5,1,1,2,rojam002,R,stamc001,nolaa002,marts002,01,0,2,-2,rojam002,,,1
MIA202107250,2021/07/25,MIA02,1,1,1,2,marts002,R,darvy001,carav001,aguij001,00,0,0,0,marts002,,,1
MIA202107250,2021/07/25,MIA02,3,0,1,2,grist001,L,okers001,leons001,cronj001,11,1,0,1,grist001,,,0
MIA202107250,2021/07/25,MIA02,5,1,1,2,marrd001,R,darvy001,carav001,thomz001,01,2,2,0,marrd001,,,1
MIA202107250,2021/07/25,MIA02,5,1,2,2,marts002,R,darvy001,carav001,aguij001,10,4,2,2,marts002,,,1
MIA202107250,2021/07/25,MIA02,6,0,1,3,tatif002,R,bassa001,leons001,phamt001,12,2,4,-2,machm001,tatif002,,0
MIA202107300,2021/07/30,MIA02,7,0,0,2,wadet002,L,benda001,alfaj002,alleg002,10,1,0,1,wadet002,,,0
MIA202107310,2021/07/31,MIA02,2,1,1,2,alfaj002,R,germd001,sancg002,delab001,10,0,2,-2,alfaj002,,,1
MIA202107310,2021/07/31,MIA02,4,1,2,2,rojam002,R,germd001,sancg002,alfaj002,11,0,2,-2,rojam002,,,1
MIA202108010,2021/08/01,MIA02,3,0,1,2,wadet002,L,alcas001,leons001,montj004,20,0,1,-1,wadet002,,,1
MIA202108010,2021/08/01,MIA02,3,1,2,2,chisj001,L,montj004,sancg002,andeb006,21,1,0,1,chisj001,,,0
MIA202108010,2021/08/01,MIA02,5,1,1,2,sierm002,L,montj004,sancg002,alcas001,00,1,0,1,sierm002,,delab001,1
MIA202108040,2021/08/04,MIA02,3,0,1,2,alonp001,R,thomz001,jacka002,smitd008,01,3,0,3,alonp001,,,1
MIA202108050,2021/08/05,MIA02,3,1,1,3,rojam002,R,hillr001,mccaj001,chisj001,02,0,0,0,,rojam002,,1
MIA202108130,2021/08/13,MIA02,2,1,1,2,diazi001,L,winkd001,chirr001,aguij001,10,5,4,1,diazi001,,rojam002,1
MIA202108150,2021/08/15,MIA02,5,1,2,3,sierm002,L,milla003,chirr001,rojam002,01,1,0,1,,sierm002,,1
MIA202108150,2021/08/15,MIA02,6,1,2,2,alfaj002,R,milla003,chirr001,delab001,02,2,1,1,alfaj002,,aguij001,1
MIA202108170,2021/08/17,MIA02,4,1,0,2,diazi001,L,ynoah001,vogts001,brinl001,00,0,0,0,diazi001,,,0
MIA202108170,2021/08/17,MIA02,8,0,1,2,almoa001,B,alcas001,jacka002,albio001,32,0,0,0,almoa001,,,1
MIA202108180,2021/08/18,MIA02,8,0,0,2,albio001,B,guzmj006,jacka002,solej001,10,7,3,4,albio001,,,1
MIA202108240,2021/08/24,MIA02,1,1,1,2,chisj001,L,fedde001,barrt004,brinl001,01,0,0,0,chisj001,,,1
MIA202108240,2021/08/24,MIA02,3,1,2,2,chisj001,L,fedde001,barrt004,brinl001,00,0,0,0,chisj001,,,1
MIA202108250,2021/08/25,MIA02,3,1,0,2,chisj001,L,grayj004,adamr004,aguij001,12,1,0,1,chisj001,,,1
MIA202108260,2021/08/26,MIA02,1,0,0,2,roblv001,R,herne002,alfaj002,escoa003,10,0,0,0,roblv001,,,0
MIA202108260,2021/08/26,MIA02,1,1,2,2,brinl001,R,corbp001,barrt004,sancj003,10,0,0,0,brinl001,,,1
MIA202108260,2021/08/26,MIA02,5,1,2,2,sierm002,L,thomm005,barrt004,andeb006,10,6,2,4,sierm002,,,1
MIA202108260,2021/08/26,MIA02,6,1,1,2,delab001,R,murpp001,barrt004,rojam002,10,7,3,4,delab001,,,1
MIA202108270,2021/08/27,MIA02,4,0,2,3,indij001,R,thomz001,jacka002,naqut001,00,5,0,5,,indij001,,1
MIA202108280,2021/08/28,MIA02,1,1,1,2,alfaj002,R,gutiv001,barnt001,andeb006,12,2,0,2,alfaj002,,,1
MIA202108280,2021/08/28,MIA02,3,1,2,2,andeb006,R,gutiv001,barnt001,jacka002,02,5,1,4,andeb006,,,1
MIA202109030,2021/09/03,MIA02,4,1,2,2,brinl001,R,gibsk002,marcr001,panij002,00,3,2,1,brinl001,,,0
MIA202109080,2021/09/08,MIA02,3,0,2,2,lindf001,B,alcas001,jacka002,alonp001,10,0,1,-1,lindf001,,,0
MIA202109080,2021/09/08,MIA02,9,0,2,2,villj001,B,alcas001,jacka002,confm001,02,1,1,0,villj001,,,1
MIA202109090,2021/09/09,MIA02,6,0,0,2,baezj001,R,luzaj001,leons001,davij006,10,2,0,2,baezj001,,,1
MIA202109090,2021/09/09,MIA02,6,0,1,3,baezj001,R,luzaj001,leons001,confm001,21,2,0,2,,baezj001,,1
MIA202109090,2021/09/09,MIA02,6,1,1,2,chisj001,L,strom001,mccaj001,delab001,00,1,2,-1,chisj001,,,1
MIA202109170,2021/09/17,MIA02,2,0,1,2,alfoa002,R,herne002,henrp001,croww001,01,1,0,1,alfoa002,,,1
MIA202109180,2021/09/18,MIA02,4,0,2,2,newmk001,R,cabre003,fortn001,reynb001,00,3,0,3,newmk001,,,1
MIA202109180,2021/09/18,MIA02,7,0,1,2,perem005,L,campp001,fortn001,tuckc001,21,5,2,3,perem005,,tsuty001,0
MIA202109190,2021/09/19,MIA02,2,0,1,2,tuckc001,B,alcas001,jacka002,alfoa002,22,0,0,0,tuckc001,,,1
MIA202109190,2021/09/19,MIA02,3,0,1,2,newmk001,R,alcas001,jacka002,gameb001,11,1,0,1,newmk001,,,0
MIA202109190,2021/09/19,MIA02,5,1,1,2,delab001,R,kranm001,stalj001,brinl001,10,3,1,2,delab001,,,0
MIA202109200,2021/09/20,MIA02,10,1,0,3,chisj001,L,clays001,ruizk001,brinl001,10,7,7,0,sancj003,chisj001,,1
MIA202109210,2021/09/21,MIA02,7,0,2,2,sotoj001,L,bassa001,fortn001,bellj005,02,4,1,3,sotoj001,,,0
MIA202109210,2021/09/21,MIA02,9,0,2,2,thoml002,R,willt003,fortn001,escoa003,11,4,1,3,thoml002,,garcl006,1
MIA202109220,2021/09/22,MIA02,1,1,2,3,rojam002,R,grayj004,avila001,sancj003,32,0,0,0,,rojam002,,1
MIA202110030,2021/10/03,MIA02,8,0,0,2,jankt001,L,benda001,fortn001,millb002,12,3,5,-2,jankt001,,,1
MIA202110030,2021/10/03,MIA02,8,1,0,2,alvae001,B,media001,knapa001,chisj001,10,5,4,1,alvae001,,,1
MIL202104010,2021/04/01,MIL06,5,0,2,2,buxtb001,R,peraf001,narvo001,garvm001,01,3,1,2,buxtb001,,keplm001,1
MIL202104040,2021/04/04,MIL06,3,0,2,2,polaj001,B,housa001,pinam001,rookb001,12,1,1,0,polaj001,,,0
MIL202104040,2021/04/04,MIL06,6,0,1,2,keplm001,L,rasmd002,pinam001,sanom001,00,4,1,3,keplm001,,,1
MIL202104120,2021/04/12,MIL06,6,1,2,3,hiurk001,R,steej002,contw001,robed004,11,6,1,5,narvo001,hiurk001,,1
MIL202104130,2021/04/13,MIL06,1,0,2,2,rizza001,L,woodb005,pinam001,bryak001,02,0,0,0,rizza001,,,1
MIL202104160,2021/04/16,MIL06,3,0,2,2,fraza001,L,housa001,narvo001,evanp001,12,1,0,1,fraza001,,,0
MIL202104160,2021/04/16,MIL06,6,1,1,2,garca003,R,brubj001,stalj001,voged001,01,1,4,-3,garca003,,,0
MIL202104170,2021/04/17,MIL06,1,1,0,2,bradj001,L,cahit001,stalj001,hiurk001,21,0,0,0,bradj001,,,1
MIL202104260,2021/04/26,MIL06,1,0,0,2,chisj001,L,burnc002,pinam001,rojam002,01,0,0,0,chisj001,,,1
