game_id,date,park,inning,half,outs,target_base,runner_id,runner_bats,pitcher_id,pitcher_throws,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success,double_steal
NYA202404250,2024/04/25,NYC21,5,0,2,2,hernd006,R,cortn001,L,trevj001,nevit001,10,3,1,2,hernd006,,,1,0
NYA202405030,2024/05/03,NYC21,1,1,2,2,judga001,R,olsor001,R,rogej004,verda001,02,0,0,0,judga001,,,1,0
NYA202405030,2024/05/03,NYC21,2,0,2,2,mckiz001,L,strom001,R,wella002,baezj001,01,0,0,0,mckiz001,,,1,0
NYA202405070,2024/05/07,NYC21,6,1,0,2,bertj001,R,scott004,R,carav001,volpa001,01,7,1,6,bertj001,,,1,0
NYA202405090,2024/05/09,NYC21,3,0,0,2,penaj004,R,strom001,R,wella002,singj001,00,3,0,3,penaj004,,,1,0
NYA202405090,2024/05/09,NYC21,9,0,0,2,lopej008,L,marir001,R,wella002,dubom001,11,4,3,1,lopej008,,,1,0
NYA202405090,2024/05/09,NYC21,9,0,2,2,tuckk001,L,marir001,R,wella002,alvay001,22,4,3,1,tuckk001,,lopej008,1,0
NYA202405170,2024/05/17,NYC21,1,0,1,3,phamt001,R,cortn001,L,wella002,dejop001,00,0,0,0,jimee001,phamt001,,1,0
NYA202405170,2024/05/17,NYC21,3,0,1,3,remiz001,R,cortn001,L,wella002,vauga001,00,0,1,-1,,remiz001,,1,0
NYA202405190,2024/05/19,NYC21,4,0,0,2,jimee001,R,rodoc001,L,trevj001,dejop001,11,2,2,0,jimee001,,,1,0
NYA202405190,2024/05/19,NYC21,5,0,2,2,phamt001,R,rodoc001,L,trevj001,vauga001,11,2,5,-3,phamt001,,,1,0
NYA202405200,2024/05/20,NYC21,7,1,0,2,volpa001,R,sneak001,L,ralec001,sotoj001,12,3,0,3,volpa001,,,0,0
NYA202405200,2024/05/20,NYC21,8,1,2,2,bertj001,R,bazae001,R,ralec001,volpa001,00,4,1,3,bertj001,,,0,0
NYA202405220,2024/05/22,NYC21,2,0,1,2,frant002,R,cortn001,L,wella002,hanim001,12,0,2,-2,frant002,moord002,,0,0
NYA202405230,2024/05/23,NYC21,6,1,2,2,cabro002,B,thort002,R,zavas001,volpa001,11,2,0,2,cabro002,,,0,0
NYA202405230,2024/05/23,NYC21,7,1,0,3,volpa001,R,speig001,L,zavas001,sotoj001,10,2,0,2,,volpa001,,1,0
NYA202405230,2024/05/23,NYC21,7,1,2,2,stanm004,R,baumm001,R,zavas001,torrg001,10,5,0,5,stanm004,,,1,0
NYA202406060,2024/06/06,NYC21,3,0,1,2,larnt001,L,strom001,R,wella002,corrc001,11,2,2,0,larnt001,,,1,0
NYA202406060,2024/06/06,NYC21,4,1,2,3,volpa001,R,lopep002,R,vazqc001,stanm004,11,5,2,3,judga001,volpa001,,1,1
NYA202406060,2024/06/06,NYC21,4,1,2,2,judga001,R,lopep002,R,vazqc001,stanm004,11,5,2,3,judga001,volpa001,,1,1
NYA202406080,2024/06/08,NYC21,6,0,2,2,hernt002,R,tonkm001,R,wella002,pagea001,11,4,2,2,hernt002,,,1,0
NYA202406090,2024/06/09,NYC21,4,1,2,2,lemad001,R,glast001,R,smitw003,cabro002,21,2,0,2,lemad001,,,0,0
NYA202406090,2024/06/09,NYC21,5,0,1,2,lux-g001,L,gil-l001,R,trevj001,herne001,22,0,2,-2,lux-g001,,pagea001,1,0
NYA202406180,2024/06/18,NYC21,7,0,1,2,matej003,R,tonkm001,R,wella002,cowsc001,00,0,4,-4,matej003,,,1,0
NYA202406190,2024/06/19,NYC21,3,0,1,2,hendg002,L,coleg001,R,trevj001,rutsa001,00,1,1,0,hendg002,,,1,0
NYA202406190,2024/06/19,NYC21,5,0,0,2,mullc002,L,marir001,R,trevj001,uriar001,00,1,1,0,mullc002,,,1,0
NYA202406190,2024/06/19,NYC21,7,0,2,2,hendg002,L,kahnt001,R,trevj001,mounr001,11,4,1,3,hendg002,,,1,0
NYA202406190,2024/06/19,NYC21,10,0,1,3,mullc002,L,holmc001,R,trevj001,uriar001,01,6,5,1,,mullc002,,1,0
NYA202406190,2024/06/19,NYC21,10,1,1,2,lemad001,R,tated001,R,rutsa001,trevj001,11,6,7,-1,lemad001,,,0,0
NYA202406200,2024/06/20,NYC21,5,0,0,3,hendg002,L,hillt002,L,trevj001,rutsa001,01,8,3,5,,hendg002,,1,0
NYA202406210,2024/06/21,NYC21,1,1,2,2,volpa001,R,salec001,L,murps001,stanm004,02,0,3,-3,volpa001,,,0,0
NYA202407030,2024/07/03,NYC21,3,0,2,2,delae003,B,rodoc001,L,trevj001,candj002,11,2,0,2,delae003,,,1,0
NYA202407040,2024/07/04,NYC21,1,0,2,2,delae003,B,strom001,R,wella002,stees001,20,0,0,0,delae003,,,1,0
NYA202407040,2024/07/04,NYC21,4,0,2,2,fralj001,L,strom001,R,wella002,martn003,21,2,0,2,fralj001,,,1,0
NYA202407060,2024/07/06,NYC21,3,0,2,2,dever001,L,coleg001,R,trevj001,valde002,00,1,1,0,dever001,,,1,0
NYA202407070,2024/07/07,NYC21,2,0,1,2,wongc001,R,gil-l001,R,wella002,yoshm002,00,0,0,0,wongc001,,,0,0
NYA202407190,2024/07/19,NYC21,1,0,2,2,palar002,L,coleg001,R,wella002,arozr001,10,0,0,0,palar002,,,1,0
NYA202407200,2024/07/20,NYC21,4,0,2,2,cabaj001,R,cortn001,L,wella002,wallt003,21,1,0,1,cabaj001,,,1,0
NYA202407200,2024/07/20,NYC21,6,0,1,2,wallt003,B,tonkm001,R,wella002,jacka002,00,6,0,6,wallt003,,,1,0
NYA202407210,2024/07/21,NYC21,2,0,0,2,lowej002,L,strom001,R,wella002,cabaj001,32,1,0,1,lowej002,,,0,0
NYA202407210,2024/07/21,NYC21,2,1,1,3,volpa001,R,baz-s001,R,rortb001,riceb001,10,0,1,-1,cabro002,volpa001,,1,1
NYA202407210,2024/07/21,NYC21,2,1,1,2,cabro002,B,baz-s001,R,rortb001,riceb001,10,0,1,-1,cabro002,volpa001,,1,1
NYA202407210,2024/07/21,NYC21,4,0,2,2,lowej002,L,strom001,R,wella002,cabaj001,00,2,0,2,lowej002,,,1,0
NYA202407210,2024/07/21,NYC21,4,1,1,3,volpa001,R,cleag001,L,rortb001,riceb001,11,0,3,-3,grist001,volpa001,,1,1
NYA202407210,2024/07/21,NYC21,4,1,1,2,grist001,L,cleag001,L,rortb001,riceb001,11,0,3,-3,grist001,volpa001,,1,1
NYA202407210,2024/07/21,NYC21,9,0,1,2,deluj001,R,weavl001,R,wella002,cabaj001,00,5,3,2,deluj001,,,0,0
NYA202407220,2024/07/22,NYC21,6,1,1,3,volpa001,R,littz001,R,jacka002,grist001,10,5,1,4,verda001,volpa001,,0,0
NYA202407230,2024/07/23,NYC21,9,0,1,3,badeh001,R,holmc001,R,wella002,nimmb001,00,3,2,1,,badeh001,,0,0
NYA202408040,2024/08/04,NYC21,1,0,0,2,cleme002,R,coleg001,R,wella002,lopej008,11,0,0,0,cleme002,,,1,0
NYA202408040,2024/08/04,NYC21,2,0,2,2,cleme002,R,coleg001,R,wella002,lopej008,02,2,0,2,cleme002,,delol003,1,0
NYA202408040,2024/08/04,NYC21,3,0,0,3,guerv002,R,coleg001,R,wella002,horws001,22,2,0,2,,guerv002,,0,0
NYA202408040,2024/08/04,NYC21,6,1,0,3,chisj001,L,yarbr001,L,kirka001,grist001,11,0,2,-2,volpa001,chisj001,,1,1
NYA202408040,2024/08/04,NYC21,6,1,0,2,volpa001,R,yarbr001,L,kirka001,grist001,11,0,2,-2,volpa001,chisj001,,1,1
NYA202408072,2024/08/07,NYC21,6,0,1,2,netoz001,R,tonkm001,R,narvc002,ohopl001,01,8,2,6,netoz001,,stefm001,0,0
NYA202408102,2024/08/10,NYC21,2,0,1,2,langw001,R,coleg001,R,narvc002,lowen001,12,0,0,0,langw001,,,1,0
NYA202408102,2024/08/10,NYC21,2,1,1,2,chisj001,L,bradc003,L,kellc002,torrg001,00,0,0,0,chisj001,,,1,0
NYA202408110,2024/08/11,NYC21,5,1,2,2,judga001,R,leclj001,R,kellc002,stanm004,02,2,0,2,judga001,,lemad001,1,0
NYA202408110,2024/08/11,NYC21,6,1,1,2,chisj001,L,festm001,R,kellc002,lemad001,00,5,1,4,chisj001,,torrg001,1,0
NYA202408110,2024/08/11,NYC21,9,0,2,2,garca005,R,holmc001,R,wella002,tavel001,12,7,8,-1,garca005,,lowen001,1,0
NYA202408200,2024/08/20,NYC21,4,0,0,2,kwans001,L,gil-l001,R,trevj001,ramij003,10,3,2,1,kwans001,,,1,0
NYA202408200,2024/08/20,NYC21,4,1,0,3,volpa001,R,boydm001,L,naylb001,lemad001,00,3,3,0,,volpa001,,1,0
NYA202408200,2024/08/20,NYC21,10,0,0,2,roccb001,B,cousj001,R,wella002,kwans001,12,3,3,0,roccb001,,naylb001,1,0
NYA202408200,2024/08/20,NYC21,11,0,2,2,gimea001,L,cousj001,R,wella002,schnd002,00,3,3,0,gimea001,,naylj001,1,0
NYA202408200,2024/08/20,NYC21,11,1,1,2,volpa001,R,herrt002,L,naylb001,lemad001,02,3,3,0,volpa001,,verda001,1,0
NYA202408220,2024/08/22,NYC21,1,0,2,2,kwans001,L,coleg001,R,wella002,naylj001,00,0,0,0,kwans001,,,1,0
NYA202408220,2024/08/22,NYC21,6,0,1,2,ramij003,B,coleg001,R,wella002,naylj001,11,0,5,-5,ramij003,,,1,0
NYA202408220,2024/08/22,NYC21,8,1,1,3,volpa001,R,gillc003,R,hedga001,cabro002,21,5,0,5,,volpa001,,1,0
NYA202408240,2024/08/24,NYC21,4,0,2,2,doylb001,R,leitm002,R,wella002,mcmar001,12,6,1,5,doylb001,,,1,0
NYA202408250,2024/08/25,NYC21,2,0,1,2,jonen002,L,strom001,R,trevj001,romod001,12,1,2,-1,jonen002,,,1,0
NYA202409010,2024/09/01,NYC21,1,1,1,2,sotoj001,L,mikom001,R,herri001,judga001,32,0,0,0,sotoj001,,,0,0
NYA202409010,2024/09/01,NYC21,2,0,1,3,nootl001,L,cortn001,L,wella002,winnm001,01,1,0,1,scotv001,nootl001,,0,0
NYA202409010,2024/09/01,NYC21,2,1,1,3,chisj001,L,mikom001,R,herri001,rizza001,11,1,1,0,,chisj001,,1,0
NYA202409010,2024/09/01,NYC21,6,1,1,2,chisj001,L,kingj002,L,herri001,rizza001,00,5,7,-2,chisj001,,,1,0
NYA202409010,2024/09/01,NYC21,9,0,0,2,walkj003,R,marir001,R,wella002,nootl001,10,12,7,5,walkj003,,,1,0
NYA202409090,2024/09/09,NYC21,1,0,1,2,phamt001,R,rodoc001,L,wella002,peres002,01,0,0,0,phamt001,,,1,0
NYA202409090,2024/09/09,NYC21,4,1,2,3,domij003,B,singb001,R,peres002,cabro002,32,0,2,-2,,domij003,,1,0
NYA202409090,2024/09/09,NYC21,7,1,2,2,chisj001,L,hernc006,R,peres002,rizza001,11,7,4,3,chisj001,,,1,0
NYA202409100,2024/09/10,NYC21,4,0,1,2,massm001,L,strom001,R,wella002,dejop001,12,2,0,2,massm001,,,1,0
NYA202409100,2024/09/10,NYC21,8,0,0,2,renfh001,R,mayzt001,L,wella002,garcm003,00,4,0,4,renfh001,,,1,0
NYA202409100,2024/09/10,NYC21,8,0,0,3,renfh001,R,mayzt001,L,wella002,garcm003,12,4,0,4,,renfh001,,1,0
NYA202409100,2024/09/10,NYC21,8,0,1,2,dejop001,R,mayzt001,L,wella002,fermf002,32,5,0,5,dejop001,,,0,0
NYA202409110,2024/09/11,NYC21,10,0,1,3,phamt001,R,cousj001,R,trevj001,peres002,00,2,2,0,,phamt001,,1,0
NYA202409120,2024/09/12,NYC21,5,0,0,2,abrew002,L,cortn001,L,wella002,rafac001,31,1,1,0,abrew002,,,1,0
NYA202409120,2024/09/12,NYC21,6,1,1,2,chisj001,L,boosc001,L,jansd001,domij003,21,1,1,0,chisj001,wella002,,0,0
NYA202409130,2024/09/13,NYC21,1,0,0,2,duraj001,L,schmc002,R,wella002,dever001,00,0,0,0,duraj001,,,0,0
NYA202409130,2024/09/13,NYC21,7,1,2,2,chisj001,L,weisg001,R,wongc001,rizza001,00,5,4,1,chisj001,,,0,0
NYA202409140,2024/09/14,NYC21,4,0,1,2,dever001,L,coleg001,R,wella002,oneit001,01,0,1,-1,dever001,,,1,0
NYA202409140,2024/09/14,NYC21,5,0,0,2,stort001,R,coleg001,R,wella002,jansd001,01,3,1,2,stort001,,,1,0
NYA202409140,2024/09/14,NYC21,7,0,1,3,duraj001,L,mayzt001,L,wella002,oneit001,00,7,1,6,,duraj001,,0,0
NYA202409150,2024/09/15,NYC21,2,1,0,2,domij003,B,crawk001,R,jansd001,volpa001,02,1,0,1,domij003,,stanm004,1,0
NYA202409150,2024/09/15,NYC21,3,0,2,2,rafac001,R,rodoc001,L,trevj001,duraj001,20,0,1,-1,rafac001,,,1,0
NYA202409150,2024/09/15,NYC21,3,0,2,3,rafac001,R,rodoc001,L,trevj001,duraj001,30,0,1,-1,,rafac001,,1,0
NYA202409150,2024/09/15,NYC21,7,1,2,3,judga001,R,hornb002,L,jansd001,domij003,00,5,2,3,chisj001,judga001,,1,1
NYA202409150,2024/09/15,NYC21,7,1,2,2,chisj001,L,hornb002,L,jansd001,domij003,00,5,2,3,chisj001,judga001,,1,1
NYA202409250,2024/09/25,NYC21,1,0,1,2,cowsc001,L,strom001,R,wella002,mounr001,11,2,0,2,cowsc001,,,1,0
NYA202409250,2024/09/25,NYC21,2,0,1,2,hendg002,L,strom001,R,wella002,westj002,12,3,0,3,hendg002,,,0,0
NYA202409250,2024/09/25,NYC21,4,0,0,2,mullc002,L,strom001,R,wella002,mccaj001,10,3,1,2,mullc002,,uriar001,1,0
NYA202409250,2024/09/25,NYC21,5,0,2,2,mullc002,L,beetc001,R,wella002,mccaj001,00,7,1,6,mullc002,,,1,0
NYA202409260,2024/09/26,NYC21,6,1,2,2,domij003,B,bakeb001,R,mccaj001,rizza001,10,5,0,5,domij003,,stanm004,1,0
NYA202409270,2024/09/27,NYC21,1,1,2,3,chisj001,L,jonej008,R,bartj003,domij003,30,0,0,0,,chisj001,,1,0
NYA202409270,2024/09/27,NYC21,5,0,1,2,joe-c001,R,rodoc001,L,trevj001,cookb002,00,0,0,0,joe-c001,,,0,0
NYA202409270,2024/09/27,NYC21,5,1,1,3,sotoj001,L,wentj001,L,bartj003,domij003,01,2,0,2,chisj001,sotoj001,,1,1
NYA202409270,2024/09/27,NYC21,5,1,1,2,chisj001,L,wentj001,L,bartj003,domij003,01,2,0,2,chisj001,sotoj001,,1,1
NYA202409280,2024/09/28,NYC21,9,0,0,2,palaj001,L,warrw001,R,wella002,trioj001,01,6,4,2,palaj001,,,1,0
NYA202409290,2024/09/29,NYC21,2,1,1,2,volpa001,R,faltb001,L,bartj003,riceb001,10,2,0,2,volpa001,,,0,0
NYA202409290,2024/09/29,NYC21,7,1,0,2,volpa001,R,wentj001,L,bartj003,riceb001,21,4,4,0,volpa001,,,1,0
NYA202409290,2024/09/29,NYC21,7,1,1,3,volpa001,R,holdc001,R,bartj003,trevj001,02,4,4,0,,volpa001,,0,0
NYA202409290,2024/09/29,NYC21,8,1,2,2,verda001,L,mlodc001,R,bartj003,volpa001,11,6,4,2,verda001,,bertj001,1,0
NYN202403290,2024/03/29,NYC20,1,0,0,2,chouj001,R,quinj001,L,alvaf001,contw002,12,0,0,0,chouj001,,,1,0
NYN202403300,2024/03/30,NYC20,3,0,2,2,turab002,L,sevel001,R,alvaf001,chouj001,00,5,1,4,turab002,,,1,0
NYN202403300,2024/03/30,NYC20,8,0,1,2,frels001,L,ottaa001,R,alvaf001,contw002,22,6,2,4,frels001,,,1,0
NYN202403300,2024/03/30,NYC20,9,0,2,2,turab002,L,diaze006,R,alvaf001,chouj001,01,7,5,2,turab002,,,1,0
NYN202403300,2024/03/30,NYC20,9,0,2,3,turab002,L,diaze006,R,alvaf001,chouj001,12,7,5,2,,turab002,,1,0
NYN202403310,2024/03/31,NYC20,1,0,2,2,yelic001,L,megit002,R,narvo001,adamw002,01,0,0,0,yelic001,,,1,0
NYN202403310,2024/03/31,NYC20,2,0,2,2,turab002,L,megit002,R,narvo001,chouj001,10,1,0,1,turab002,,,1,0
NYN202403310,2024/03/31,NYC20,3,0,1,2,yelic001,L,megit002,R,narvo001,adamw002,20,2,1,1,yelic001,,,1,0
NYN202404041,2024/04/04,NYC20,4,1,1,2,taylt002,R,mizec001,R,kellc002,stewd002,00,2,0,2,taylt002,,,1,0
NYN202404041,2024/04/04,NYC20,9,1,0,2,nimmb001,L,folej001,R,kellc002,lindf001,02,3,3,0,nimmb001,,,1,0
NYN202404042,2024/04/04,NYC20,2,0,0,2,keitc001,L,buttj001,R,narvo001,ibana001,22,0,0,0,keitc001,,,1,0
NYN202404042,2024/04/04,NYC20,2,0,2,2,baezj001,R,buttj001,R,narvo001,meadp001,01,1,0,1,baezj001,keitc001,,1,0
NYN202404120,2024/04/12,NYC20,3,1,2,2,badeh001,R,wachm001,R,peres002,nimmb001,21,0,1,-1,badeh001,,,1,0
NYN202404130,2024/04/13,NYC20,3,0,2,2,hampg001,R,manas001,L,narvo001,bland001,02,4,3,1,hampg001,,,1,0
NYN202404130,2024/04/13,NYC20,4,0,2,2,hampg001,R,sulsc001,R,narvo001,fermf002,01,7,4,3,hampg001,,,1,0
NYN202404130,2024/04/13,NYC20,6,0,1,3,velan001,R,lopej004,R,narvo001,renfh001,10,9,4,5,fermf002,velan001,,1,0
NYN202404150,2024/04/15,NYC20,8,1,1,3,mcnej002,L,chapa001,L,davih001,badeh001,00,3,3,0,stewd002,mcnej002,,1,1
NYN202404150,2024/04/15,NYC20,8,1,1,2,stewd002,L,chapa001,L,davih001,badeh001,00,3,3,0,stewd002,mcnej002,,1,1
NYN202404150,2024/04/15,NYC20,8,1,1,3,badeh001,R,contr001,R,davih001,nimmb001,00,5,3,2,,badeh001,,1,0
NYN202404160,2024/04/16,NYC20,7,0,2,2,joe-c001,R,garrr001,R,narvo001,reynb001,22,1,0,1,joe-c001,,davih001,1,0
NYN202404170,2024/04/17,NYC20,2,1,1,2,alvaf001,R,faltb001,L,davih001,taylt002,00,0,0,0,alvaf001,,,1,0
NYN202404170,2024/04/17,NYC20,4,1,2,2,taylt002,R,faltb001,L,davih001,badeh001,10,2,1,1,taylt002,,,1,0
NYN202404270,2024/04/27,NYC20,5,0,1,2,goldp001,R,housa001,R,narvo001,burla001,11,5,0,5,goldp001,,,1,0
NYN202404270,2024/04/27,NYC20,7,0,0,2,nootl001,L,nuned003,R,narvo001,arenn001,12,6,4,2,nootl001,,,1,0
NYN202404280,2024/04/28,NYC20,4,1,0,2,lindf001,B,lynnl001,R,herri001,alonp001,12,0,0,0,lindf001,,,1,0
NYN202404280,2024/04/28,NYC20,5,0,1,2,sianm001,L,quinj001,L,nidot001,donob001,00,1,0,1,sianm001,,,1,0
NYN202404280,2024/04/28,NYC20,8,1,0,2,lindf001,B,gallg001,R,herri001,alonp001,22,1,1,0,lindf001,,,1,0
NYN202404290,2024/04/29,NYC20,9,1,1,2,alonp001,R,nerih001,R,amaym001,mcnej002,10,1,3,-2,alonp001,,,1,0
NYN202404300,2024/04/30,NYC20,1,1,1,2,lindf001,B,assaj001,R,amaym001,alonp001,12,0,0,0,lindf001,,,1,0
NYN202404300,2024/04/30,NYC20,6,0,0,2,morec001,R,reids001,R,narvo001,swand001,00,1,1,0,morec001,,,1,0
NYN202404300,2024/04/30,NYC20,8,1,2,2,mcnej002,L,brewc002,R,amaym001,taylt002,00,4,1,3,mcnej002,,,1,0
NYN202405010,2024/05/01,NYC20,3,1,2,2,taylt002,R,imans001,L,amaym001,marts002,01,0,0,0,taylt002,,,1,0
NYN202405010,2024/05/01,NYC20,7,0,1,2,swand001,R,lopej004,R,nidot001,amaym001,10,1,0,1,swand001,,,1,0
NYN202405010,2024/05/01,NYC20,8,0,2,2,hoern001,R,ottaa001,R,nidot001,morec001,11,1,0,1,hoern001,,,1,0
NYN202405020,2024/05/02,NYC20,5,0,2,3,hoern001,R,housa001,R,narvo001,morec001,12,1,0,1,happi001,hoern001,,1,1
NYN202405020,2024/05/02,NYC20,5,0,2,2,happi001,B,housa001,R,narvo001,morec001,12,1,0,1,happi001,hoern001,,1,1
NYN202405020,2024/05/02,NYC20,6,0,1,3,wisdp001,R,nuned003,R,narvo001,crowp001,11,4,2,2,,wisdp001,,1,0
NYN202405020,2024/05/02,NYC20,8,0,2,2,crowp001,L,garrr001,R,narvo001,gomey001,00,5,5,0,crowp001,,,1,0
NYN202405020,2024/05/02,NYC20,9,0,0,2,hoern001,R,diaze006,R,narvo001,taucm001,12,5,5,0,hoern001,,,1,0
NYN202405020,2024/05/02,NYC20,10,0,1,3,morec001,R,diaze006,R,narvo001,wisdp001,01,5,5,0,,morec001,,1,0
NYN202405120,2024/05/12,NYC20,8,0,0,2,shorz001,R,ottaa001,R,nidot001,olsom001,22,2,2,0,shorz001,,,1,0
NYN202405130,2024/05/13,NYC20,2,0,2,2,stubg001,L,manas001,L,nidot001,merrw001,00,1,0,1,stubg001,,sosae001,1,0
NYN202405130,2024/05/13,NYC20,4,0,2,2,marsb002,L,manas001,L,nidot001,rojaj003,12,1,3,-2,marsb002,,,1,0
NYN202405130,2024/05/13,NYC20,6,1,0,2,badeh001,R,sancc002,L,stubg001,mcnej002,00,3,1,2,badeh001,,,0,0
NYN202405130,2024/05/13,NYC20,7,0,0,2,marsb002,L,lopej004,R,nidot001,rojaj003,10,1,3,-2,marsb002,,sosae001,1,0
NYN202405130,2024/05/13,NYC20,10,0,2,2,castn001,R,reids001,R,nidot001,marsb002,00,5,4,1,castn001,,,0,0
NYN202405240,2024/05/24,NYC20,2,1,2,2,badeh001,R,harrk001,L,bailp001,nidot001,00,1,1,0,badeh001,,,1,0
NYN202405240,2024/05/24,NYC20,3,1,2,2,nimmb001,L,harrk001,L,bailp001,martj006,02,1,2,-1,nimmb001,,,1,0
NYN202405240,2024/05/24,NYC20,6,1,2,2,badeh001,R,aviln001,R,bailp001,lindf001,00,5,2,3,badeh001,,,0,0
NYN202405240,2024/05/24,NYC20,7,0,2,2,bailp001,B,diaze006,R,nidot001,ramoh002,01,2,5,-3,bailp001,,,1,0
NYN202405240,2024/05/24,NYC20,9,1,1,2,alonp001,R,dovac001,R,bailp001,nimmb001,11,7,8,-1,alonp001,,lindf001,1,0
NYN202405250,2024/05/25,NYC20,6,1,1,2,nimmb001,L,roget001,L,casac001,badeh001,12,1,1,0,nimmb001,,,1,0
NYN202405250,2024/05/25,NYC20,7,1,1,2,narvo001,L,rodrr010,R,casac001,lindf001,21,2,1,1,narvo001,,,1,0
NYN202405250,2024/05/25,NYC20,9,0,1,2,florw001,R,diaze006,R,nidot001,wadel001,00,1,2,-1,florw001,,,1,0
NYN202405260,2024/05/26,NYC20,3,1,2,2,lindf001,B,webbl001,R,bailp001,nimmb001,10,1,2,-1,lindf001,,,0,0
NYN202405290,2024/05/29,NYC20,4,0,1,2,pagea001,R,peted003,L,nidot001,herne001,02,2,0,2,pagea001,,,0,0
NYN202405290,2024/05/29,NYC20,8,0,1,2,lux-g001,L,ottaa001,R,nidot001,rojam002,00,4,3,1,lux-g001,,heywj001,1,0
NYN202405300,2024/05/30,NYC20,1,1,0,2,lindf001,B,jarvb001,R,moreg001,stewd002,21,0,0,0,lindf001,,,1,0
NYN202405300,2024/05/30,NYC20,2,0,0,2,gurrl001,R,scotc001,R,narvo001,smitp002,32,0,0,0,gurrl001,,,0,0
NYN202405300,2024/05/30,NYC20,7,0,1,2,suare001,R,housa001,R,narvo001,moreg001,02,2,1,1,suare001,,,1,0
NYN202405300,2024/05/30,NYC20,8,1,1,2,marts002,R,ginkk001,R,moreg001,mcnej002,10,3,2,1,marts002,,,1,0
NYN202405310,2024/05/31,NYC20,1,0,0,2,pedej001,L,sevel001,R,nidot001,walkc002,12,1,0,1,pedej001,,martk001,1,0
NYN202405310,2024/05/31,NYC20,2,1,0,3,lindf001,B,montj004,L,moreg001,alonp001,00,5,3,2,,lindf001,,1,0
NYN202406010,2024/06/01,NYC20,3,0,0,2,mccaj003,L,manas001,L,nidot001,newmk001,10,0,0,0,mccaj003,,,1,0
NYN202406010,2024/06/01,NYC20,3,0,0,3,mccaj003,L,manas001,L,nidot001,martk001,00,0,0,0,newmk001,mccaj003,,1,1
NYN202406010,2024/06/01,NYC20,3,0,0,2,newmk001,R,manas001,L,nidot001,martk001,00,0,0,0,newmk001,mccaj003,,1,1
NYN202406010,2024/06/01,NYC20,6,0,2,2,alexb001,R,walkj004,L,nidot001,mccaj003,01,5,1,4,alexb001,,,1,0
NYN202406080,2024/06/08,LON01,5,0,0,2,harpb003,L,housa001,R,torrl001,bohma001,10,6,1,5,harpb003,,,0,0
NYN202406080,2024/06/08,LON01,8,0,1,2,stotb001,L,ottaa001,R,torrl001,sosae001,00,7,2,5,stotb001,,,1,0
NYN202406110,2024/06/11,NYC20,9,0,0,2,lopeo001,R,ottaa001,R,alvaf001,gordn001,10,3,2,1,lopeo001,,,1,0
NYN202406130,2024/06/13,NYC20,2,0,2,2,gordn001,L,sevel001,R,torrl001,andet001,00,0,0,0,gordn001,,,0,0
NYN202406130,2024/06/13,NYC20,2,1,1,2,marts002,R,munor001,R,bethc001,vienm001,00,0,0,0,marts002,,,1,0
NYN202406130,2024/06/13,NYC20,5,0,2,2,chisj001,L,sevel001,R,torrl001,delab001,11,0,0,0,chisj001,,,1,0
NYN202406130,2024/06/13,NYC20,6,1,1,2,badeh001,R,munor001,R,bethc001,lindf001,02,0,1,-1,badeh001,,,0,0
NYN202406130,2024/06/13,NYC20,9,1,1,2,lindf001,B,scott003,L,bethc001,martj006,21,1,2,-1,lindf001,,,1,0
NYN202406140,2024/06/14,NYC20,2,1,1,2,marts002,R,waldm003,R,higak001,taylt002,12,0,0,0,marts002,,,1,0
NYN202406140,2024/06/14,NYC20,4,1,1,2,taylt002,R,waldm003,R,higak001,vienm001,12,2,0,2,taylt002,,,0,0
NYN202406140,2024/06/14,NYC20,6,0,0,2,arral001,L,ottaa001,R,alvaf001,tatif002,12,1,2,-1,arral001,,,0,0
NYN202406140,2024/06/14,NYC20,9,0,0,2,profj001,B,diaze006,R,alvaf001,machm001,01,1,2,-1,profj001,,,1,0
NYN202406150,2024/06/15,NYC20,1,1,0,2,lindf001,B,mazua001,R,higak001,nimmb001,11,0,0,0,lindf001,,,1,0
NYN202406160,2024/06/16,NYC20,8,1,0,2,badeh001,R,estrj002,R,campl002,lindf001,00,8,6,2,badeh001,,mcnej002,1,0
NYN202406250,2024/06/25,NYC20,6,1,0,2,mcnej002,L,bickp001,R,trevj001,badeh001,00,6,1,5,mcnej002,,,1,0
NYN202406250,2024/06/25,NYC20,6,1,0,2,badeh001,R,bickp001,R,trevj001,lindf001,00,6,1,5,badeh001,,mcnej002,1,0
NYN202406280,2024/06/28,NYC20,2,1,1,2,mcnej002,L,blanr001,R,diazy004,badeh001,11,1,1,0,mcnej002,,,0,0
NYN202406280,2024/06/28,NYC20,5,0,1,2,alvay001,L,ottaa001,R,alvaf001,meyej002,00,2,2,0,alvay001,,,1,0
NYN202406280,2024/06/28,NYC20,7,1,0,2,lindf001,B,montr004,R,diazy004,nimmb001,00,6,2,4,lindf001,,,1,0
NYN202406290,2024/06/29,NYC20,1,1,2,3,lindf001,B,valdf001,L,salac001,alvaf001,10,0,0,0,alonp001,lindf001,,1,1
NYN202406290,2024/06/29,NYC20,1,1,2,2,alonp001,R,valdf001,L,salac001,alvaf001,10,0,0,0,alonp001,lindf001,,1,1
NYN202406300,2024/06/30,NYC20,9,0,1,2,singj001,L,housa001,R,torrl001,dubom001,10,4,4,0,singj001,,,0,0
