date,inning,half,outs,base_code,score_diff,target,p_model,success,layer,break_even,decision,actual_value,min_n
2025/08/08,1,0,1,1__,0,2,0.77861387,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/08,3,1,2,1__,-1,2,0.83019537,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/08,3,1,2,12_,3,3,0.69469035,1,RE24,0.911205936383112,HOLD,0.044643151794710956,
2025/08/08,7,0,2,1__,5,2,0.83172476,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/08,8,1,1,1__,1,2,0.7113398,0,WP,1.0,HOLD,-0.04337393872277595,124.0
2025/08/08,8,1,1,1__,1,2,0.7491967,1,WP,1.0,HOLD,-0.02148453780111692,124.0
2025/08/08,1,0,2,1__,1,2,0.7083171,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/08,7,0,2,1__,0,2,0.7964965,1,WP,0.0,GO,0.09007159238827245,136.0
2025/08/08,1,1,2,1__,0,2,0.81824654,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/08,1,0,1,1__,1,2,0.77850705,0,RE24,0.737073953057131,GO,-0.4262034573909564,
2025/08/08,5,0,2,1_3,3,2,0.8718291,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/08/08,6,0,0,1__,3,2,0.8415847,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/09,1,1,1,1_3,1,2,0.8674936,1,RE24,0.8400293466931978,GO,0.16170619369029726,
2025/08/09,2,1,1,1__,-2,2,0.77389455,0,RE24,0.737073953057131,GO,-0.4262034573909564,
2025/08/09,3,0,1,1__,2,2,0.63485986,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/09,3,1,0,1__,2,2,0.77697283,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/09,2,0,1,1__,0,2,0.7664853,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/09,2,0,2,12_,0,3,0.995805,1,RE24,0.911205936383112,GO,0.044643151794710956,
2025/08/09,2,0,2,12_,0,2,0.99571973,1,RE24,0.8208352160730307,GO,0.09999634502923976,
2025/08/09,2,1,0,1__,0,2,0.81358445,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/09,4,0,2,1__,4,2,0.8232511,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/09,5,0,2,1__,3,2,0.8200758,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/09,3,0,2,1__,0,2,0.72596407,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/09,7,1,2,1__,-2,2,0.8368043,1,WP,1.0,HOLD,-0.026540710751237068,90.0
2025/08/09,4,1,2,1__,-1,2,0.78553826,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/09,7,0,0,1__,1,2,0.77335227,1,WP,1.0,HOLD,-0.006693657219973059,75.0
2025/08/09,1,0,1,1__,0,2,0.62755114,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/09,1,1,1,_2_,-1,3,0.7725641,1,RE24,0.6866960128608449,GO,0.2638197474120524,
2025/08/09,3,1,2,1_3,-1,2,0.9312437,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/09,5,1,2,_2_,-1,3,0.8184314,1,RE24,0.9146524436294244,HOLD,0.030112566726497536,
2025/08/09,8,0,0,1__,-1,2,0.64936954,0,WP,0.4831402174467868,GO,-0.16799545632032942,70.0
2025/08/09,9,0,0,1__,-1,2,0.67075443,1,WP,0.6168666666666667,GO,0.10370526315789474,38.0
2025/08/09,4,0,2,1__,-5,2,0.8810467,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/09,4,1,0,1__,5,2,0.87551856,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/09,5,1,1,_2_,5,3,0.70942193,1,RE24,0.6866960128608449,GO,0.2638197474120524,
2025/08/09,1,0,1,1__,1,2,0.64901555,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/09,4,0,1,1__,3,2,0.7884518,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/09,6,0,1,1__,3,2,0.77917343,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/09,8,0,2,1__,3,2,0.81859076,0,WP,0.40569827016798443,GO,-0.013561413642808384,88.0
2025/08/09,1,0,1,1__,1,2,0.76966417,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/09,2,0,1,1__,2,2,0.8180877,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/09,2,0,2,1__,-1,2,0.80116993,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/09,4,1,1,_2_,1,3,0.60713416,0,RE24,0.6866960128608449,HOLD,-0.5782370352706265,
2025/08/09,5,1,0,1__,1,2,0.6532401,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/08/10,1,0,2,1__,0,2,0.73978037,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/10,1,1,2,1__,0,2,0.77703846,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/10,4,0,1,1__,0,2,0.6122501,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/08/10,4,1,2,1__,0,2,0.7688253,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/10,3,0,0,1__,-3,2,0.6984893,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/08/10,3,1,2,1_3,5,2,0.83900034,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/08/10,1,1,1,1__,0,2,0.652314,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/08/10,5,1,2,1__,2,2,0.7561742,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/10,6,1,2,1__,1,2,0.7327424,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/10,6,1,2,12_,1,3,0.6341385,0,RE24,0.911205936383112,HOLD,-0.4581286549707602,
2025/08/10,1,0,0,1__,0,2,0.7362894,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/10,1,0,0,1__,1,2,0.67429376,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/08/10,4,0,1,1__,-1,2,0.79871476,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/10,5,0,0,1__,-1,2,0.7758765,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/10,7,0,2,1_3,3,2,0.88212305,1,WP,1.0,HOLD,-0.05422100205902547,31.0
2025/08/10,6,1,2,1__,3,2,0.7174815,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/10,6,1,2,1__,4,2,0.82822365,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/10,1,1,1,1__,4,2,0.7257493,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/08/10,4,1,1,1__,1,2,0.7338533,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/10,6,1,2,1__,1,2,0.766529,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/10,4,0,2,1__,4,2,0.7306588,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/10,4,0,1,1__,-2,2,0.7819412,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/10,7,1,2,1__,0,2,0.70075643,1,WP,0.41860982237739736,GO,0.049671150971599354,150.0
2025/08/10,9,0,1,1__,-1,2,0.73210573,0,WP,0.6884173195811686,GO,-0.14138348465196715,86.0
2025/08/10,5,0,1,1__,0,2,0.8157718,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/10,9,0,1,1_3,1,2,0.94962466,1,WP,0.2909845341380613,GO,0.10995670995670992,63.0
2025/08/11,2,1,2,1__,2,2,0.71110415,0,RE24,0.7143336095124673,HOLD,-0.23052279015581767,
2025/08/11,3,0,2,1_3,3,H,0.15285589,0,RE24,0.4085839049773361,HOLD,-0.5027718067654712,
2025/08/11,4,0,1,1__,4,2,0.7471438,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/11,8,0,0,1__,2,2,0.61021626,1,WP,0.41117358413412364,GO,0.04547184170471841,54.0
2025/08/11,2,0,1,1_3,0,2,0.8818722,0,RE24,0.8400293466931978,GO,-0.8491429236172787,
2025/08/11,1,0,0,1__,2,2,0.81125164,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/11,2,0,1,1__,2,2,0.77752095,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/11,2,0,1,_2_,2,3,0.7703869,0,RE24,0.6866960128608449,GO,-0.5782370352706265,
2025/08/11,4,1,2,1__,3,2,0.7487539,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/11,8,0,2,1__,-1,2,0.8538374,0,WP,0.2596494386492228,GO,-0.032165015537235886,134.0
2025/08/11,3,1,2,1_3,3,2,0.900893,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/11,6,1,2,1__,2,2,0.7685735,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/11,3,1,2,1__,0,2,0.6636114,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/11,3,1,0,1__,0,2,0.81631637,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/11,3,1,2,1__,1,2,0.7159569,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/11,4,1,1,1_3,1,2,0.819708,1,RE24,0.8400293466931978,HOLD,0.16170619369029726,
2025/08/11,6,1,2,1_3,1,2,0.9315218,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/11,6,0,2,1__,5,2,0.86657786,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/11,10,1,1,1_3,0,2,0.8768354,1,WP,1.0,HOLD,-0.06588447653429608,88.0
2025/08/12,7,0,2,1__,0,2,0.81120247,1,WP,0.0,GO,0.09007159238827245,136.0
2025/08/12,3,0,1,1__,-1,2,0.716821,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/08/12,8,1,1,1__,5,2,0.7932175,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/12,1,0,1,1__,0,2,0.7039956,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/12,4,0,0,1__,1,2,0.7018616,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/08/12,4,1,1,1__,3,2,0.6632335,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/08/12,2,1,2,1__,3,2,0.68121004,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/12,6,1,1,1__,0,2,0.79393923,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/12,1,0,1,1__,0,2,0.71432775,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/12,1,1,0,1__,0,2,0.6452949,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/08/12,3,0,2,1_3,2,2,0.9040843,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/12,8,1,1,1__,3,2,0.73741585,1,WP,0.26524822695035166,GO,0.012411347517730542,79.0
2025/08/12,1,0,0,1__,0,2,0.7779943,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/12,2,1,1,1__,0,2,0.7511227,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/12,2,1,2,1__,3,2,0.7518986,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/12,4,1,2,1__,3,2,0.7701878,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/12,5,1,2,_2_,4,3,0.73602253,1,RE24,0.9146524436294244,HOLD,0.030112566726497536,
2025/08/12,3,0,0,1__,-2,2,0.61173844,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/08/12,4,0,1,_2_,2,3,0.6543329,1,RE24,0.6866960128608449,HOLD,0.2638197474120524,
2025/08/12,4,0,0,1__,0,2,0.7844782,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/08/12,2,1,0,12_,0,3,0.56255347,1,RE24,0.7432033756394584,HOLD,0.33730305534338045,
2025/08/12,3,0,2,12_,0,3,0.99676055,1,RE24,0.911205936383112,GO,0.044643151794710956,
2025/08/12,3,0,2,12_,0,2,0.9966258,1,RE24,0.8208352160730307,GO,0.09999634502923976,
2025/08/12,3,1,1,1_3,1,2,0.72437793,1,RE24,0.8400293466931978,HOLD,0.16170619369029726,
2025/08/12,3,0,0,1__,-1,2,0.76868314,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/13,7,1,1,_2_,-1,3,0.7647335,0,WP,1.0,HOLD,-0.1093915679164964,24.0
2025/08/13,1,0,2,12_,3,3,0.9956735,1,RE24,0.911205936383112,GO,0.044643151794710956,
2025/08/13,1,0,2,12_,3,2,0.9936772,1,RE24,0.8208352160730307,GO,0.09999634502923976,
2025/08/13,8,0,2,1_3,4,2,0.90434885,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/13,9,0,2,1__,4,2,0.7893148,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/13,9,0,0,12_,-2,3,0.9961737,1,WP,1.0,HOLD,0.0,36.0
2025/08/13,9,0,0,12_,-2,2,0.9964874,1,WP,0.48576675849403117,GO,0.16908212560386476,23.0
2025/08/13,3,0,2,1__,3,2,0.72483015,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/13,4,1,2,1_3,-3,2,0.926604,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/13,2,0,2,1_3,-1,2,0.90079576,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/08/13,1,0,0,1__,0,2,0.70848495,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/08/13,5,0,2,1__,1,2,0.72173893,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/13,8,1,0,1__,-1,2,0.77628833,1,WP,0.6176303854875285,GO,0.09943977591036413,68.0
2025/08/13,8,1,1,_2_,-1,3,0.7548635,1,WP,0.4418392471035232,GO,0.21135752688172044,32.0
2025/08/13,2,0,2,1_3,0,2,0.8761885,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/08/13,3,1,1,1__,1,2,0.79991615,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/13,4,1,2,1__,2,2,0.8405365,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/13,7,1,1,1__,3,2,0.79916936,1,WP,0.8426708581528213,HOLD,0.005154071496222601,83.0
2025/08/13,5,0,2,1__,0,2,0.7310344,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/13,3,0,1,1_3,-6,2,0.8103623,1,RE24,0.8400293466931978,HOLD,0.16170619369029726,
2025/08/13,1,1,1,1__,0,2,0.6045195,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/13,2,0,0,1__,0,2,0.6715667,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/08/13,9,0,2,1__,1,2,0.7279863,1,WP,1.0,HOLD,-0.04800406814136793,190.0
2025/08/13,1,1,2,1_3,1,2,0.92509866,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/13,2,1,2,1__,1,2,0.76344836,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/13,3,0,2,1__,-1,2,0.7771297,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/13,2,0,2,1__,0,2,0.73177445,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/13,8,0,0,1__,1,2,0.79403085,1,WP,0.9154349500711909,HOLD,0.009395451305643787,69.0
2025/08/13,9,0,1,1__,3,2,0.818954,1,WP,0.10058907787021383,GO,0.012621603488762179,88.0
2025/08/14,4,1,2,1_3,0,2,0.9192868,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/14,4,1,2,123,1,H,0.99271435,1,RE24,0.5308137997933221,GO,0.684133843038205,
2025/08/14,4,1,2,123,1,2,0.99711096,1,RE24,0.4967475728407895,GO,0.7841301880674448,
2025/08/14,1,0,1,1__,3,2,0.70297426,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/08/14,1,1,0,1_3,-2,2,0.8945208,1,RE24,0.9099413034506152,HOLD,0.08884213838671284,
2025/08/14,5,1,1,1__,-1,2,0.8386416,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/14,5,1,1,1_3,-1,2,0.89993924,1,RE24,0.8400293466931978,GO,0.16170619369029726,
2025/08/14,7,0,1,1__,-1,2,0.8128745,1,WP,0.34669844315527387,GO,0.16751980770942754,94.0
2025/08/14,7,1,1,1_3,1,2,0.8997176,1,WP,0.0,GO,0.05860805860805862,40.0
2025/08/14,1,1,2,12_,-3,3,0.99608374,1,RE24,0.911205936383112,GO,0.044643151794710956,
2025/08/14,1,1,2,12_,-3,2,0.9959494,1,RE24,0.8208352160730307,GO,0.09999634502923976,
2025/08/14,3,0,1,1__,5,2,0.776221,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/14,3,1,2,1__,3,2,0.6899102,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/14,2,0,0,1__,0,2,0.5798425,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/08/14,6,1,1,1__,-1,2,0.8303373,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/14,6,1,2,12_,0,2,0.77963126,1,RE24,0.8208352160730307,HOLD,0.09999634502923976,
2025/08/14,9,0,2,1__,-1,2,0.74072903,1,WP,1.0,HOLD,-0.008207520680792238,122.0
2025/08/14,1,1,2,1__,0,2,0.6791913,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/14,5,0,0,1__,0,2,0.79702437,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/08/15,3,1,0,1__,3,2,0.6866926,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/08/15,5,1,1,1__,-1,2,0.86695874,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/15,5,0,2,1__,0,2,0.71607053,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/15,7,0,1,1__,0,2,0.7558544,1,WP,0.2465557709970408,GO,0.07012195121951215,120.0
2025/08/15,8,1,2,1__,0,2,0.7168475,0,WP,1.0,HOLD,-0.052926119429152485,128.0
2025/08/15,9,1,0,1__,-1,2,0.7667729,0,WP,0.5659650476164236,GO,-0.18654274575327207,322.0
2025/08/15,2,0,2,1__,0,2,0.7091035,0,RE24,0.7143336095124673,HOLD,-0.23052279015581767,
2025/08/15,7,0,2,1__,1,2,0.73499215,0,WP,1.0,HOLD,-0.04081384015594536,141.0
2025/08/15,9,0,1,1__,2,2,0.72183985,0,WP,1.0,HOLD,-0.059189155422288864,118.0
2025/08/15,4,0,1,1_3,-1,2,0.9425485,1,RE24,0.8400293466931978,GO,0.16170619369029726,
2025/08/15,7,1,1,1__,1,2,0.6739811,0,WP,1.0,HOLD,-0.07145207028209222,109.0
2025/08/15,5,1,0,1__,1,2,0.7249314,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/08/15,3,1,2,1__,1,2,0.5387885,0,RE24,0.7143336095124673,HOLD,-0.23052279015581767,
2025/08/15,7,1,2,12_,2,3,0.994472,1,WP,1.0,HOLD,-0.09300595238095233,48.0
2025/08/15,7,1,2,12_,2,2,0.9940473,1,WP,1.0,HOLD,-0.0018109838274932288,53.0
2025/08/15,4,1,2,1__,-1,2,0.709632,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/15,9,0,2,1_3,2,2,0.89671236,1,WP,0.6840540517842292,GO,0.02662759587208563,47.0
2025/08/15,1,1,2,1__,0,2,0.8104748,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/15,2,1,0,1__,0,2,0.7922217,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/15,8,0,2,1__,0,2,0.7555513,1,WP,0.46332771284366336,GO,0.05497462239344464,158.0
2025/08/15,9,0,0,1_3,0,2,0.9069713,1,WP,0.8215355721504267,GO,0.0489633173843701,30.0
2025/08/15,3,0,1,1__,3,2,0.73043275,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/15,3,0,2,1__,4,2,0.8011476,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/15,7,0,0,1__,3,2,0.77252614,1,WP,0.3967749561928072,GO,0.04661318167969941,43.0
2025/08/15,7,1,1,1__,-3,2,0.87702876,1,WP,0.9096025846652418,HOLD,0.006486784900973014,43.0
2025/08/15,9,0,2,12_,1,3,0.7053193,1,WP,0.4542892156862742,GO,0.04951298701298701,77.0
2025/08/15,5,0,2,1__,3,2,0.75189674,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/15,8,1,1,1_3,1,2,0.94012,1,WP,0.7681071945919846,GO,0.035401002506265655,42.0
2025/08/15,1,0,0,1__,0,2,0.79502493,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/15,5,0,1,1__,0,2,0.79048824,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/15,5,1,0,1__,0,2,0.5896959,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/08/16,2,0,1,1__,-2,2,0.61841035,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/16,1,1,1,1__,0,2,0.7465632,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/16,1,1,2,1_3,0,2,0.9347548,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/16,3,0,1,1__,-2,2,0.69990766,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/16,4,1,2,1_3,0,2,0.90635103,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/16,8,0,2,_2_,0,3,0.7942291,1,WP,1.0,HOLD,-0.027128189279214288,51.0
2025/08/16,8,1,0,1__,0,2,0.81854826,1,WP,0.7930501721612716,GO,0.026420297848869234,74.0
2025/08/16,2,0,2,1_3,1,2,0.89232725,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/08/16,6,0,2,1__,1,2,0.7200239,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/16,3,1,1,1__,-2,2,0.78446275,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/16,5,0,0,1__,1,2,0.7818928,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/16,7,0,1,1__,3,2,0.7640189,1,WP,0.4237686959685515,GO,0.062077656823762095,87.0
2025/08/16,7,0,2,_2_,3,3,0.71173126,1,WP,1.0,HOLD,-0.008107682619647338,32.0
2025/08/16,8,1,2,1__,0,2,0.77423036,0,WP,1.0,HOLD,-0.052926119429152485,128.0
2025/08/16,10,1,1,12_,0,3,0.69723105,1,WP,0.8153320918684049,HOLD,0.03323836657169987,117.0
2025/08/16,1,1,0,1__,1,2,0.7228246,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/08/16,8,1,1,1__,4,2,0.7596013,0,RE24,0.737073953057131,GO,-0.4262034573909564,
2025/08/16,1,0,0,1__,0,2,0.8030159,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/08/16,1,0,2,12_,0,2,0.7105531,0,RE24,0.8208352160730307,HOLD,-0.4581286549707602,
2025/08/16,2,0,0,1__,-3,2,0.84684545,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/08/16,1,1,1,1__,-1,2,0.69165516,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/08/16,9,0,0,1__,1,2,0.72610873,1,WP,1.0,HOLD,-0.00011894318975891327,103.0
2025/08/16,9,0,1,1__,3,2,0.7713658,1,WP,0.10058907787021383,GO,0.012621603488762179,88.0
2025/08/16,6,0,2,1__,-1,2,0.7179087,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/16,7,1,0,1__,1,2,0.768681,1,WP,0.6788782289957132,GO,0.03902721482339311,44.0
2025/08/16,7,1,0,1_3,1,2,0.9215592,1,WP,0.8286140089418775,GO,0.032467532467532534,23.0
2025/08/16,6,1,1,1__,0,2,0.71460646,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/16,9,0,0,1__,1,2,0.8010137,1,WP,1.0,HOLD,-0.00011894318975891327,103.0
2025/08/16,9,1,1,1__,-1,2,0.8015832,1,WP,0.5596737562046231,GO,0.11335986030401052,193.0
2025/08/16,1,0,1,1_3,2,2,0.8482486,1,RE24,0.8400293466931978,GO,0.16170619369029726,
2025/08/16,3,0,1,1__,-2,2,0.72908777,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/08/16,5,0,0,1__,1,2,0.6999924,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/08/16,7,0,1,1__,3,2,0.7011681,1,WP,0.4237686959685515,GO,0.062077656823762095,87.0
2025/08/16,7,0,1,_2_,3,3,0.644068,1,WP,0.58216404557868,GO,0.035626535626535616,22.0
2025/08/16,3,0,2,1__,-6,2,0.80014795,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/08/16,1,0,0,_2_,0,3,0.77757853,0,RE24,0.7631200307433352,GO,-0.8570911470585122,
2025/08/16,5,1,2,1_3,0,2,0.83469534,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/08/16,7,1,2,1__,2,2,0.77631533,1,WP,0.555633641576204,GO,0.015617761214005488,137.0
2025/08/17,6,1,2,1__,0,2,0.6898842,0,RE24,0.7143336095124673,HOLD,-0.23052279015581767,
2025/08/17,4,1,1,1__,-1,2,0.83230954,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/17,7,1,1,1__,2,2,0.8291073,1,WP,1.0,HOLD,-0.02754457503797869,99.0
2025/08/17,8,0,1,1__,-1,2,0.8029798,0,WP,0.6420388242837451,GO,-0.09656540807286518,105.0
2025/08/17,2,1,2,1__,-1,2,0.70144683,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/17,5,1,2,1_3,1,2,0.8699734,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/08/17,6,0,2,1__,1,2,0.5982653,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/17,5,1,1,1__,0,2,0.79541427,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/17,6,0,0,12_,1,3,0.99599993,1,RE24,0.7432033756394584,GO,0.33730305534338045,
2025/08/17,6,0,0,12_,1,2,0.994628,1,RE24,0.6591687105131662,GO,0.4261451937300933,
2025/08/17,6,0,1,1__,3,2,0.765961,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/17,6,0,2,1_3,3,2,0.9065859,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/17,8,1,2,1__,0,2,0.7802366,1,WP,1.0,HOLD,-0.0010087025316455334,128.0
2025/08/17,2,1,2,1__,4,2,0.6002245,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/08/17,7,0,1,1__,-1,2,0.692567,1,WP,0.34669844315527387,GO,0.16751980770942754,94.0
2025/08/17,7,0,2,_2_,-1,3,0.80279094,1,WP,0.6301088952518098,GO,0.03593251253989968,43.0
2025/08/17,2,0,2,1_3,0,2,0.920926,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/08/17,4,1,0,1__,6,2,0.8396968,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/08/17,4,1,2,1__,7,2,0.7947846,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/08/17,1,1,0,1__,0,2,0.76666576,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/08/17,8,1,1,1__,4,2,0.7807725,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/08/17,5,1,0,1__,0,2,0.7880515,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
