game_id,date,park,inning,half,outs,target_base,runner_id,runner_bats,pitcher_id,pitcher_throws,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success,double_steal
CIN202306030,2023/06/03,CIN09,1,1,2,2,fralj001,L,rea-c001,R,contw002,stees001,10,0,1,-1,fralj001,,mclam001,1,0
CIN202306030,2023/06/03,CIN09,1,1,2,2,stees001,R,rea-c001,R,contw002,senzn001,01,1,1,0,stees001,,fralj001,1,0
CIN202306030,2023/06/03,CIN09,4,1,2,2,bensw001,L,rea-c001,R,contw002,casac001,01,3,10,-7,bensw001,,,1,0
CIN202306030,2023/06/03,CIN09,5,1,2,2,fralj001,L,rea-c001,R,contw002,stees001,10,3,10,-7,fralj001,,,1,0
CIN202306030,2023/06/03,CIN09,5,1,2,3,fralj001,L,rea-c001,R,contw002,senzn001,21,3,10,-7,stees001,fralj001,,1,1
CIN202306030,2023/06/03,CIN09,5,1,2,2,stees001,R,rea-c001,R,contw002,senzn001,21,3,10,-7,stees001,fralj001,,1,1
CIN202306030,2023/06/03,CIN09,6,1,0,2,fairs001,R,megit001,R,contw002,bensw001,22,3,10,-7,fairs001,,,1,0
CIN202306030,2023/06/03,CIN09,6,1,2,2,indij001,R,megit001,R,contw002,fralj001,01,6,10,-4,indij001,,,1,0
CIN202306030,2023/06/03,CIN09,6,1,2,3,indij001,R,megit001,R,contw002,fralj001,11,6,10,-4,,indij001,,1,0
CIN202306040,2023/06/04,CIN09,5,0,1,3,yelic001,L,liveb001,R,stept001,singj001,21,5,0,5,millo002,yelic001,,1,0
CIN202306040,2023/06/04,CIN09,5,0,2,2,millo002,R,liveb001,R,stept001,brosm001,12,5,0,5,millo002,,yelic001,1,0
CIN202306050,2023/06/05,CIN09,1,1,2,2,mclam001,R,tehej001,R,contw002,stees001,01,0,0,0,mclam001,,,0,0
CIN202306060,2023/06/06,CIN09,6,0,1,2,vargm001,R,youna002,L,maill001,bettm001,10,8,4,4,vargm001,,,1,0
CIN202306070,2023/06/07,CIN09,1,1,1,2,mclam001,R,syndn001,R,smitw003,indij001,00,0,2,-2,mclam001,,,1,0
CIN202306070,2023/06/07,CIN09,1,1,2,2,stees001,R,syndn001,R,smitw003,stept001,00,2,2,0,stees001,,,1,0
CIN202306070,2023/06/07,CIN09,2,1,0,2,newmk001,R,syndn001,R,smitw003,fairs001,11,2,3,-1,newmk001,,,1,0
CIN202306070,2023/06/07,CIN09,3,1,1,2,stees001,R,syndn001,R,smitw003,stept001,11,4,6,-2,stees001,,,1,0
CIN202306080,2023/06/08,CIN09,2,1,1,2,delae003,B,kersc001,L,barna001,stept001,01,0,0,0,delae003,,,1,0
CIN202306190,2023/06/19,CIN09,8,1,0,2,stees001,R,handb001,L,diaze005,vottj001,10,5,4,1,stees001,,,1,0
CIN202306190,2023/06/19,CIN09,8,1,1,2,fralj001,L,handb001,L,diaze005,stept001,00,5,4,1,fralj001,,stees001,1,0
CIN202306200,2023/06/20,CIN09,2,1,2,2,mclam001,R,davin001,R,diaze005,indij001,10,3,1,2,mclam001,,,0,0
CIN202306200,2023/06/20,CIN09,3,0,2,2,jonen002,L,liveb001,R,casac001,mcmar001,21,1,3,-2,jonen002,,,1,0
CIN202306230,2023/06/23,CIN09,3,1,0,2,friet001,L,smita001,R,darnt001,mclam001,21,2,5,-3,friet001,,,1,0
CIN202306230,2023/06/23,CIN09,3,1,1,3,friet001,L,smita001,R,darnt001,indij001,00,2,5,-3,,friet001,,1,0
CIN202306230,2023/06/23,CIN09,4,0,1,2,harrm004,L,duard001,R,maill001,acunr001,10,5,4,1,harrm004,,,0,0
CIN202306230,2023/06/23,CIN09,4,0,2,2,acunr001,R,duard001,R,maill001,albio001,00,5,4,1,acunr001,,,1,0
CIN202306230,2023/06/23,CIN09,5,1,0,2,delae003,B,mchuc001,R,darnt001,fralj001,01,6,7,-1,delae003,,indij001,1,0
CIN202306230,2023/06/23,CIN09,6,0,2,2,albio001,B,gibai001,R,maill001,rilea001,01,7,9,-2,albio001,,,1,0
CIN202306230,2023/06/23,CIN09,6,1,1,H,delae003,B,yatek001,R,darnt001,vottj001,02,11,7,4,fralj001,,delae003,0,0
CIN202306230,2023/06/23,CIN09,8,1,2,2,mclam001,R,jimej003,R,darnt001,fralj001,12,11,10,1,mclam001,,,1,0
CIN202306240,2023/06/24,CIN09,3,1,2,2,friet001,L,shusj001,L,darnt001,mclam001,00,0,3,-3,friet001,,,1,0
CIN202306240,2023/06/24,CIN09,4,0,2,2,albio001,B,ashcg001,R,casac001,rilea001,10,3,2,1,albio001,,,1,0
CIN202306240,2023/06/24,CIN09,5,1,2,2,delae003,B,tonkm001,R,darnt001,stees001,12,4,6,-2,delae003,,,1,0
CIN202306240,2023/06/24,CIN09,8,0,1,2,acunr001,R,bracs001,R,maill001,albio001,01,7,4,3,acunr001,,,1,0
CIN202306250,2023/06/25,CIN09,1,1,0,2,friet001,L,mortc002,R,murps001,mclam001,10,0,0,0,friet001,,,1,0
CIN202306250,2023/06/25,CIN09,6,0,1,3,acunr001,R,gibai001,R,stept001,albio001,00,3,3,0,,acunr001,,1,0
CIN202306250,2023/06/25,CIN09,7,1,2,2,stees001,R,minta001,L,murps001,indij001,10,4,6,-2,stees001,,,1,0
CIN202306250,2023/06/25,CIN09,8,0,0,2,albio001,B,farmb001,R,stept001,rilea001,21,6,4,2,albio001,,,1,0
CIN202306250,2023/06/25,CIN09,8,0,1,2,rilea001,R,diaza004,R,stept001,murps001,01,6,4,2,rilea001,,albio001,1,0
CIN202306250,2023/06/25,CIN09,8,1,2,2,newmk001,R,minta001,L,murps001,friet001,00,4,7,-3,newmk001,,,1,0
CIN202306300,2023/06/30,CIN09,3,1,2,2,bensw001,L,lugos001,R,sancg002,friet001,00,0,0,0,bensw001,,,1,0
CIN202307010,2023/07/01,CIN09,2,1,2,3,fralj001,L,wachm001,R,nolaa002,stept001,00,0,0,0,,fralj001,,0,0
CIN202307010,2023/07/01,CIN09,3,0,0,2,grist001,L,willb003,L,stept001,nolaa002,32,0,0,0,grist001,,,1,0
CIN202307010,2023/07/01,CIN09,3,0,2,3,tatif002,R,willb003,L,stept001,sotoj001,32,1,0,1,,tatif002,,0,0
CIN202307010,2023/07/01,CIN09,4,1,0,2,fralj001,L,wachm001,R,nolaa002,vottj001,32,1,1,0,fralj001,,,1,0
CIN202307140,2023/07/14,CIN09,7,0,0,2,millo002,R,simsl001,R,stept001,carav001,21,0,0,0,millo002,,adamw002,1,0
CIN202307150,2023/07/15,CIN09,3,1,1,2,bensw001,L,peraf001,R,contw002,maill001,00,0,1,-1,bensw001,,,1,0
CIN202307150,2023/07/15,CIN09,4,0,1,2,adamw002,R,abboa001,L,maill001,taylt002,00,2,0,2,adamw002,,,0,0
CIN202307150,2023/07/15,CIN09,7,0,1,2,perkb002,B,farmb001,R,maill001,monaa001,32,3,0,3,perkb002,,,1,0
CIN202307150,2023/07/15,CIN09,7,0,2,2,turab002,L,youna002,L,maill001,wiemj001,02,3,0,3,turab002,,perkb002,1,0
CIN202307150,2023/07/15,CIN09,9,0,1,2,taylt002,R,duard001,R,maill001,monaa001,32,3,0,3,taylt002,,,1,0
CIN202307160,2023/07/16,CIN09,7,1,1,2,senzn001,R,milnh001,L,contw002,mclam001,00,3,2,1,senzn001,,,0,0
CIN202307170,2023/07/17,CIN09,9,1,0,2,delae003,B,roget002,R,bailp001,friet001,10,2,2,0,delae003,,,1,0
CIN202307170,2023/07/17,CIN09,9,1,0,3,delae003,B,roget002,R,bailp001,friet001,20,2,2,0,,delae003,,0,0
CIN202307180,2023/07/18,CIN09,3,1,1,3,friet001,L,manas001,L,sabob001,indij001,00,4,4,0,fralj001,friet001,,0,0
CIN202307190,2023/07/19,CIN09,2,0,1,2,sabob001,L,ashcg001,R,stept001,wiseb001,32,0,0,0,sabob001,,matol002,0,0
CIN202307200,2023/07/20,CIN09,1,1,0,2,delae003,B,cobba001,R,bailp001,friet001,10,0,0,0,delae003,,,0,0
CIN202307200,2023/07/20,CIN09,6,1,1,3,bensw001,L,junij001,R,bailp001,delae003,01,5,0,5,,bensw001,,1,0
CIN202307210,2023/07/21,CIN09,1,1,1,3,senzn001,R,henrt001,L,moreg001,stees001,00,0,1,-1,mclam001,senzn001,,1,1
CIN202307210,2023/07/21,CIN09,1,1,1,2,mclam001,R,henrt001,L,moreg001,stees001,00,0,1,-1,mclam001,senzn001,,1,1
CIN202307210,2023/07/21,CIN09,7,1,1,3,bensw001,L,gilbt001,L,moreg001,friet001,12,9,6,3,,bensw001,,0,0
CIN202307220,2023/07/22,CIN09,6,0,2,2,martk001,B,willb003,L,stept001,walkc002,20,1,0,1,martk001,,,0,0
CIN202307230,2023/07/23,CIN09,1,1,0,2,friet001,L,ruizj001,R,kellc002,mclam001,12,1,0,1,friet001,,,0,0
CIN202307230,2023/07/23,CIN09,6,1,0,2,mclam001,R,gilbt001,L,kellc002,stees001,00,3,3,0,mclam001,,,0,0
CIN202308040,2023/08/04,CIN09,9,1,1,2,vottj001,L,ferrj002,L,ruizk001,stept001,10,3,3,0,vottj001,,,1,0
CIN202308040,2023/08/04,CIN09,9,1,1,3,vottj001,L,macha003,R,ruizk001,fairs001,02,3,3,0,stept001,vottj001,,1,0
CIN202308050,2023/08/05,CIN09,1,0,1,2,thoml002,R,abboa001,L,maill001,menej001,02,0,0,0,thoml002,,,1,0
CIN202308050,2023/08/05,CIN09,4,0,1,3,thoml002,R,abboa001,L,maill001,menej001,00,4,0,4,,thoml002,,1,0
CIN202308050,2023/08/05,CIN09,8,0,2,2,menej001,R,law-d001,R,maill001,ruizk001,01,6,3,3,menej001,,abrac001,1,0
CIN202308060,2023/08/06,CIN09,2,0,1,2,abrac001,L,richl001,R,stept001,thoml002,32,4,0,4,abrac001,,,1,0
CIN202308060,2023/08/06,CIN09,4,0,1,H,calla002,R,farmb001,R,stept001,thoml002,11,4,3,1,abrac001,,calla002,0,0
CIN202308060,2023/08/06,CIN09,5,1,1,2,friet001,L,macha003,R,ruizk001,mclam001,00,3,5,-2,friet001,,delae003,1,0
CIN202308060,2023/08/06,CIN09,6,0,1,2,abrac001,L,cruzf002,R,stept001,thoml002,00,5,3,2,abrac001,,,1,0
CIN202308060,2023/08/06,CIN09,9,0,2,2,alu-j001,L,gibai001,R,stept001,vargi001,12,6,3,3,alu-j001,,,1,0
CIN202308070,2023/08/07,CIN09,3,1,1,2,bensw001,L,peree004,R,fortn001,fairs001,01,0,1,-1,bensw001,,,1,0
CIN202308070,2023/08/07,CIN09,4,1,1,2,newmk001,R,peree004,R,fortn001,bensw001,10,4,1,3,newmk001,,,1,0
CIN202308070,2023/08/07,CIN09,7,1,1,2,friet001,L,okers001,L,fortn001,stees001,01,4,1,3,friet001,,,1,0
CIN202308080,2023/08/08,CIN09,2,1,2,3,friet001,L,garrb001,L,fortn001,fairs001,00,1,1,0,,friet001,,0,0
CIN202308090,2023/08/09,CIN09,7,1,1,2,delae003,B,puk-a001,L,stalj001,friet001,11,4,1,3,delae003,,,0,0
CIN202308150,2023/08/15,CIN09,1,0,2,2,brenw002,L,ashcg001,R,stept001,ariag002,12,2,0,2,brenw002,,calhk001,1,0
CIN202308150,2023/08/15,CIN09,2,0,1,2,stram002,R,ashcg001,R,stept001,kwans001,12,2,0,2,stram002,,,1,0
CIN202308150,2023/08/15,CIN09,7,0,1,2,stram002,R,ashcg001,R,stept001,kwans001,11,2,0,2,stram002,,,1,0
CIN202308160,2023/08/16,CIN09,1,1,1,2,stees001,R,syndn001,R,gallc001,vottj001,11,1,0,1,stees001,,mclam001,1,0
CIN202308160,2023/08/16,CIN09,3,1,2,2,mclam001,R,syndn001,R,naylb001,vottj001,02,1,1,0,mclam001,,,1,0
CIN202308160,2023/08/16,CIN09,4,1,2,2,friet001,L,syndn001,R,naylb001,mclam001,12,3,1,2,friet001,,,1,0
CIN202308160,2023/08/16,CIN09,8,1,0,3,mclam001,R,hents001,L,naylb001,stees001,11,7,2,5,delae003,mclam001,,1,1
CIN202308160,2023/08/16,CIN09,8,1,0,2,delae003,B,hents001,L,naylb001,stees001,11,7,2,5,delae003,mclam001,,1,1
CIN202308180,2023/08/18,CIN09,1,0,1,2,merrw001,R,kennb001,R,stept001,guerv002,10,0,0,0,merrw001,,,1,0
CIN202308190,2023/08/19,CIN09,9,0,1,2,varsd001,L,law-d001,R,stept001,bichb001,32,4,3,1,varsd001,,,1,0
CIN202308190,2023/08/19,CIN09,9,1,1,3,vottj001,L,romaj004,R,kirka001,ramoh001,00,3,4,-1,encac001,vottj001,,1,1
CIN202308190,2023/08/19,CIN09,9,1,1,2,encac001,R,romaj004,R,kirka001,ramoh001,00,3,4,-1,encac001,vottj001,,1,1
CIN202309011,2023/09/01,CIN09,3,1,2,2,delae003,B,wickj001,L,amaym001,renfh001,10,0,0,0,delae003,,,1,0
CIN202309011,2023/09/01,CIN09,4,0,0,2,hoern001,R,ashcg001,R,stept001,happi001,32,0,0,0,hoern001,,,0,0
CIN202309011,2023/09/01,CIN09,6,0,0,2,bellc002,L,simsl001,R,stept001,swand001,12,3,1,2,bellc002,,,1,0
CIN202309012,2023/09/01,CIN09,5,0,2,2,hoern001,R,molls001,L,maill001,happi001,01,1,1,0,hoern001,,,1,0
CIN202309012,2023/09/01,CIN09,5,0,2,2,happi001,B,molls001,L,maill001,bellc002,12,2,1,1,happi001,,,1,0
CIN202309012,2023/09/01,CIN09,8,0,1,2,bellc002,L,gibai001,R,maill001,swand001,00,2,1,1,bellc002,,,0,0
CIN202309012,2023/09/01,CIN09,9,1,1,2,encac001,R,alzoa001,R,gomey001,bensw001,32,2,2,0,encac001,,,1,0
CIN202309020,2023/09/02,CIN09,1,1,2,2,stees001,R,assaj001,R,gomey001,delae003,10,0,0,0,stees001,,,0,0
CIN202309020,2023/09/02,CIN09,5,0,2,2,hoern001,R,abboa001,L,maill001,swand001,10,0,0,0,hoern001,,,1,0
CIN202309020,2023/09/02,CIN09,6,0,1,2,bellc002,L,abboa001,L,maill001,suzus001,00,0,0,0,bellc002,,,0,0
CIN202309020,2023/09/02,CIN09,6,1,2,2,friet001,L,assaj001,R,gomey001,delae003,12,0,0,0,friet001,,,0,0
CIN202309020,2023/09/02,CIN09,9,1,0,3,fralj001,L,leitm002,R,gomey001,friet001,01,0,1,-1,,fralj001,,1,0
CIN202309030,2023/09/03,CIN09,5,1,0,2,badeh001,R,tailj001,R,amaym001,martn003,00,4,3,1,badeh001,,,0,0
CIN202309030,2023/09/03,CIN09,8,0,0,2,taucm001,L,kennb001,R,stept001,hoern001,00,9,5,4,taucm001,,mastm001,1,0
CIN202309030,2023/09/03,CIN09,8,0,2,2,happi001,B,kennb001,R,stept001,swand001,01,10,5,5,happi001,,taucm001,1,0
CIN202309050,2023/09/05,CIN09,2,1,0,2,delae003,B,millb004,R,ralec001,encac001,01,0,2,-2,delae003,,,0,0
CIN202309050,2023/09/05,CIN09,3,1,0,2,martn004,R,millb004,R,ralec001,maill001,00,0,2,-2,martn004,,,0,0
CIN202309050,2023/09/05,CIN09,9,0,2,2,frant002,R,diaza004,R,stept001,fordm002,00,6,6,0,frant002,,,1,0
CIN202309050,2023/09/05,CIN09,9,1,0,2,delae003,B,munoa002,R,ralec001,encac001,01,6,6,0,delae003,,,1,0
CIN202309060,2023/09/06,CIN09,3,1,0,3,bensw001,L,gilbl002,R,ralec001,fralj001,02,1,2,-1,,bensw001,,1,0
CIN202309060,2023/09/06,CIN09,6,1,1,2,delae003,B,gilbl002,R,ralec001,encac001,02,2,7,-5,delae003,,,1,0
CIN202309080,2023/09/08,CIN09,4,1,2,H,martn004,R,verhd001,R,contw001,renfh001,01,3,6,-3,stees001,,martn004,1,1
CIN202309080,2023/09/08,CIN09,4,1,2,2,stees001,R,verhd001,R,contw001,renfh001,01,3,6,-3,stees001,,martn004,1,1
CIN202309080,2023/09/08,CIN09,7,0,1,2,edmat001,B,cruzf002,R,maill001,oneit001,20,6,4,2,edmat001,,,1,0
CIN202309090,2023/09/09,CIN09,2,1,2,2,badeh001,R,thomz002,L,contw001,stees001,02,3,1,2,badeh001,,,1,0
CIN202309090,2023/09/09,CIN09,4,0,2,2,winnm001,R,molls001,L,stept001,nootl001,21,3,3,0,winnm001,,,1,0
CIN202309090,2023/09/09,CIN09,4,1,2,2,friet001,L,thomz002,L,contw001,badeh001,11,3,4,-1,friet001,,,0,0
CIN202309100,2023/09/10,CIN09,4,0,2,2,kniza001,R,greeh001,R,maill001,winnm001,22,1,2,-1,kniza001,,oneit001,1,0
CIN202309100,2023/09/10,CIN09,6,1,2,2,indij001,R,palla001,R,kniza001,maill001,12,5,1,4,indij001,,,1,0
CIN202309190,2023/09/19,CIN09,2,0,0,2,keplm001,L,cruzf002,R,stept001,castw003,32,0,0,0,keplm001,,,1,0
CIN202309190,2023/09/19,CIN09,4,1,2,3,stees001,R,maedk001,R,jeffr002,stept001,00,0,2,-2,fralj001,stees001,,1,1
CIN202309190,2023/09/19,CIN09,4,1,2,2,fralj001,L,maedk001,R,jeffr002,stept001,00,0,2,-2,fralj001,stees001,,1,1
CIN202309200,2023/09/20,CIN09,9,0,0,2,castw003,B,diaza004,R,maill001,farmk001,00,2,3,-1,castw003,,,1,0
CIN202309200,2023/09/20,CIN09,9,0,1,3,farmk001,R,molls001,L,maill001,larnt001,10,3,3,0,vazqc001,farmk001,,1,1
CIN202309200,2023/09/20,CIN09,9,0,1,2,vazqc001,R,molls001,L,maill001,larnt001,10,3,3,0,vazqc001,farmk001,,1,1
CIN202309220,2023/09/22,CIN09,1,1,2,2,friet001,L,jacka003,R,rodre006,encac001,01,0,0,0,friet001,,,1,0
CIN202309220,2023/09/22,CIN09,2,1,0,2,delae003,B,ortil003,R,rodre006,bensw001,12,0,0,0,delae003,,,1,0
CIN202309220,2023/09/22,CIN09,2,1,1,3,delae003,B,ortil003,R,rodre006,indij001,10,0,0,0,maill001,delae003,,1,0
CIN202309220,2023/09/22,CIN09,7,0,0,2,bae-j001,L,gibai001,R,maill001,joe-c001,22,4,5,-1,bae-j001,,,1,0
CIN202309230,2023/09/23,CIN09,2,1,1,2,delae003,B,faltb001,L,rodre006,indij001,10,4,0,4,delae003,,,1,0
CIN202309230,2023/09/23,CIN09,2,1,1,3,delae003,B,faltb001,L,rodre006,indij001,31,4,0,4,,delae003,,1,0
CIN202309230,2023/09/23,CIN09,7,1,2,2,friet001,L,hernj005,L,rodre006,fairs001,11,9,9,0,friet001,,,1,0
CIN202309230,2023/09/23,CIN09,8,0,2,3,bae-j001,L,law-d001,R,stept001,willa005,02,13,9,4,,bae-j001,,0,0
CLE202304070,2023/04/07,CLE08,3,0,1,2,rodrj007,R,civaa001,R,zunim001,frant002,11,0,1,-1,rodrj007,,,1,0
CLE202304070,2023/04/07,CLE08,4,1,2,2,gimea001,L,gilbl002,R,ralec001,stram002,00,2,0,2,gimea001,,,1,0
CLE202304080,2023/04/08,CLE08,3,0,2,2,kelej001,L,quanc001,R,zunim001,murpt002,22,3,0,3,kelej001,,,1,0
CLE202304080,2023/04/08,CLE08,7,1,0,2,stram002,R,festm001,R,murpt002,kwans001,21,1,3,-2,stram002,,,1,0
CLE202304080,2023/04/08,CLE08,7,1,1,2,rosaa003,R,speig001,L,murpt002,ramij003,12,1,3,-2,rosaa003,,stram002,1,0
CLE202304090,2023/04/09,CLE08,6,0,2,2,hernt002,R,plesz001,R,gallc001,kelej001,10,2,1,1,hernt002,,,1,0
CLE202304090,2023/04/09,CLE08,6,1,1,2,ramij003,B,kirbg001,R,ralec001,naylj001,22,1,2,-1,ramij003,,kwans001,1,0
CLE202304090,2023/04/09,CLE08,10,0,1,2,rodrj007,R,stept002,R,vilom001,frant002,02,3,3,0,rodrj007,,wongk001,1,0
CLE202304090,2023/04/09,CLE08,10,1,1,2,kwans001,L,topaj001,R,ralec001,rosaa003,12,3,3,0,kwans001,,stram002,1,0
CLE202304090,2023/04/09,CLE08,11,0,2,2,haggs001,B,deloe001,R,vilom001,crawj002,10,5,3,2,haggs001,,,1,0
CLE202304100,2023/04/10,CLE08,2,0,0,2,kinei001,R,biebs001,R,zunim001,volpa001,02,2,0,2,kinei001,,,1,0
CLE202304100,2023/04/10,CLE08,2,1,0,2,gimea001,L,germd001,R,trevj001,bellj005,10,0,2,-2,gimea001,,,1,0
CLE202304100,2023/04/10,CLE08,3,1,1,2,rosaa003,R,germd001,R,trevj001,naylj001,22,1,2,-1,rosaa003,,,1,0
CLE202304100,2023/04/10,CLE08,7,1,0,2,kwans001,L,hamii001,R,trevj001,rosaa003,11,2,2,0,kwans001,,,1,0
CLE202304100,2023/04/10,CLE08,7,1,2,2,ramij003,B,hamii001,R,trevj001,gimea001,02,3,2,1,ramij003,,,1,0
CLE202304221,2023/04/22,CLE08,3,0,1,2,arral001,L,biebs001,R,zunim001,delab001,12,2,0,2,arral001,,,0,0
CLE202304222,2023/04/22,CLE08,6,0,0,2,hampg001,R,karij001,R,gallc001,garca003,10,2,1,1,hampg001,,fortn001,1,0
CLE202304222,2023/04/22,CLE08,7,0,1,3,delab001,R,morge001,R,gallc001,bertj001,10,3,1,2,,delab001,,1,0
CLE202304230,2023/04/23,CLE08,3,1,2,2,naylj001,L,luzaj001,L,fortn001,zunim001,21,3,1,2,naylj001,,gonzo001,1,0
CLE202304230,2023/04/23,CLE08,5,1,1,3,rosaa003,R,luzaj001,L,fortn001,bellj005,00,3,1,2,,rosaa003,,1,0
CLE202304230,2023/04/23,CLE08,7,0,0,2,chisj001,L,stept002,R,zunim001,seguj002,00,1,4,-3,chisj001,,,1,0
CLE202304250,2023/04/25,CLE08,2,0,1,2,doylb001,R,battp001,R,zunim001,tovae001,10,1,0,1,doylb001,,,1,0
CLE202304250,2023/04/25,CLE08,6,0,0,2,treja001,R,deloe001,R,zunim001,doylb001,11,4,0,4,treja001,,,1,0
CLE202304250,2023/04/25,CLE08,6,1,0,2,kwans001,L,feltr001,R,diaze005,rosaa003,01,0,5,-5,kwans001,,,1,0
CLE202304250,2023/04/25,CLE08,8,0,2,2,doylb001,R,pilkk001,L,zunim001,tovae001,21,5,1,4,doylb001,,,1,0
CLE202304260,2023/04/26,CLE08,2,1,0,3,gimea001,L,marqg001,R,servb001,brenw002,02,2,0,2,gonzo001,gimea001,,0,0
CLE202304260,2023/04/26,CLE08,7,1,1,3,kwans001,L,handb001,L,servb001,ramij003,00,3,1,2,rosaa003,kwans001,,1,1
CLE202304260,2023/04/26,CLE08,7,1,1,2,rosaa003,R,handb001,L,servb001,ramij003,00,3,1,2,rosaa003,kwans001,,1,1
CLE202305050,2023/05/05,CLE08,8,0,0,2,solad001,R,deloe001,R,zunim001,gordn001,00,2,0,2,solad001,,,1,0
CLE202305060,2023/05/06,CLE08,6,0,2,2,castw003,B,karij001,R,zunim001,gordn001,11,2,3,-1,castw003,,,1,0
CLE202305070,2023/05/07,CLE08,8,0,1,2,vazqc001,R,karij001,R,gallc001,keplm001,12,0,2,-2,vazqc001,,,1,0
CLE202305080,2023/05/08,CLE08,1,0,2,2,greer003,L,bibet001,R,zunim001,maton001,00,0,0,0,greer003,,,1,0
CLE202305080,2023/05/08,CLE08,2,0,1,2,badda001,L,bibet001,R,zunim001,cabrm001,01,0,1,-1,badda001,,,0,0
CLE202305090,2023/05/09,CLE08,1,0,2,2,greer003,L,biebs001,R,gallc001,maton001,02,0,0,0,greer003,,,1,0
CLE202305090,2023/05/09,CLE08,3,0,2,2,baezj001,R,biebs001,R,gallc001,torks001,11,0,1,-1,baezj001,,,1,0
CLE202305090,2023/05/09,CLE08,5,0,0,2,mckiz001,L,biebs001,R,gallc001,greer003,02,0,1,-1,mckiz001,,,1,0
CLE202305090,2023/05/09,CLE08,8,1,0,2,brenw002,L,cisnj001,R,rogej004,gallc001,11,1,0,1,brenw002,,,1,0
CLE202305120,2023/05/12,CLE08,2,1,0,2,naylj001,L,andet002,L,thaim001,ariag002,01,1,0,1,naylj001,,,1,0
CLE202305130,2023/05/13,CLE08,1,1,0,2,rosaa003,R,detmr001,L,thaim001,ramij003,22,0,1,-1,rosaa003,,kwans001,1,0
CLE202305130,2023/05/13,CLE08,3,0,1,2,monim001,L,quanc001,R,gallc001,troum001,11,1,0,1,monim001,,,1,0
CLE202305130,2023/05/13,CLE08,6,1,0,2,kwans001,L,detmr001,L,thaim001,rosaa003,01,0,3,-3,kwans001,,,1,0
CLE202305130,2023/05/13,CLE08,7,0,2,2,monim001,L,deloe001,R,gallc001,rengl001,00,3,2,1,monim001,,,1,0
CLE202305130,2023/05/13,CLE08,8,1,2,2,stram002,R,teper001,R,thaim001,brenw002,12,8,6,2,stram002,,,1,0
CLE202305130,2023/05/13,CLE08,9,0,2,2,renfh001,R,stept002,R,fry-d001,drurb001,10,6,8,-2,renfh001,,rengl001,1,0
CLE202305140,2023/05/14,CLE08,9,0,0,2,ohtas001,L,clase001,R,zunim001,renfh001,11,2,4,-2,ohtas001,,monim001,1,0
CLE202305220,2023/05/22,CLE08,1,0,2,2,robel002,R,gaddh001,R,zunim001,moncy001,10,0,0,0,robel002,,,0,0
CLE202305220,2023/05/22,CLE08,1,1,2,2,rosaa003,R,lambj003,R,grany001,bellj005,31,0,0,0,rosaa003,,,1,0
CLE202305220,2023/05/22,CLE08,2,1,1,2,brenw002,L,schoj002,R,grany001,stram002,10,0,0,0,brenw002,ariag002,,0,0
CLE202305230,2023/05/23,CLE08,9,0,1,2,frazc001,R,currx001,R,zunim001,gonzr003,12,4,2,2,frazc001,,,1,0
CLE202305240,2023/05/24,CLE08,3,0,0,2,frazc001,R,quanc001,R,gallc001,gonzr003,10,0,0,0,frazc001,,,1,0
CLE202305260,2023/05/26,CLE08,3,0,2,2,nootl001,L,biebs001,R,zunim001,goldp001,02,0,0,0,nootl001,,,0,0
CLE202305260,2023/05/26,CLE08,8,1,0,2,ramij003,B,palla001,R,contw001,bellj005,11,4,2,2,ramij003,,,0,0
CLE202305270,2023/05/27,CLE08,10,0,0,3,donob001,L,sandn001,R,fry-d001,dejop001,10,1,1,0,,donob001,,1,0
CLE202306070,2023/06/07,CLE08,2,1,1,2,gimea001,L,crawk001,R,wongc001,brenw002,21,1,1,0,gimea001,,,0,0
CLE202306070,2023/06/07,CLE08,4,0,2,2,valde002,L,bibet001,R,zunim001,verda001,01,2,1,1,valde002,,,1,0
CLE202306070,2023/06/07,CLE08,9,0,0,2,duraj001,L,clase001,R,zunim001,wongc001,10,2,5,-3,duraj001,,,1,0
CLE202306080,2023/06/08,CLE08,6,0,2,2,refsr001,R,karij001,R,gallc001,arroc001,00,2,3,-1,refsr001,,,1,0
CLE202306090,2023/06/09,CLE08,6,0,0,2,penaj004,R,allel003,L,zunim001,diazy004,12,5,4,1,penaj004,,,0,0
CLE202306090,2023/06/09,CLE08,7,0,1,2,altuj001,R,sandn001,R,zunim001,brega001,12,5,4,1,altuj001,,,1,0
CLE202306090,2023/06/09,CLE08,14,0,2,2,tuckk001,L,currx001,R,fry-d001,mccoc001,00,9,8,1,tuckk001,,,1,0
CLE202306090,2023/06/09,CLE08,14,0,2,3,tuckk001,L,currx001,R,fry-d001,mccoc001,12,9,8,1,,tuckk001,,1,0
CLE202306100,2023/06/10,CLE08,2,0,0,2,julkc001,R,mcket001,R,zunim001,meyej002,11,3,1,2,julkc001,,,1,0
CLE202306100,2023/06/10,CLE08,3,0,0,2,altuj001,R,mcket001,R,zunim001,brega001,11,3,1,2,altuj001,,,1,0
CLE202306100,2023/06/10,CLE08,4,0,0,2,julkc001,R,mcket001,R,zunim001,meyej002,11,3,1,2,julkc001,,,1,0
CLE202306100,2023/06/10,CLE08,4,0,1,2,dubom001,R,mcket001,R,zunim001,altuj001,10,5,1,4,dubom001,,,1,0
